dataset,subject_id,target_id,run_name,function_name,mutant_id,mutant_hash,build_status,test_status,killed,executable,log_path,operator,mutation_descriptor,owner,method,source_line,instruction_index,original_expression,replacement_expression,raw_mutant
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_11,0f597de014490f9cc7262ab84b4788d10159a102a046ce70ff21c32b5edfc832,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,0:POS,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",112,3857,0,1,"11:LVR:0:POS:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):112:3857:0 |==> 1"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_12,fa472961c544e6e4fcc24164020cdc8936f2abb0c3f9bc2067f144942e916fa5,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,0:NEG,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",112,3857,0,-1,"12:LVR:0:NEG:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):112:3857:0 |==> -1"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_13,5ba37cb3777c0294b224df88c21d5b4a85fc21b6b4ec4467434a5f9cabaeb471,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,<CLASS>:<EMPTY>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",113,3927,"""numeric reference with no numerals""","""""","13:LVR:<CLASS>:<EMPTY>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):113:3927:""numeric reference with no numerals"" |==> """""
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_14,4c3282e1f2618b118a434061d7dc780b00caf694a1577b6729a53cfcb5f301fd,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,<CLASS>:<EMPTY>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",117,4085,""";""","""""","14:LVR:<CLASS>:<EMPTY>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):117:4085:"";"" |==> """""
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_15,434f83ae376104e905e0022ba4029ccb6be4f075a08420132450e71e4037a912,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,COR,<METHOD_INVOCATION(boolean)>:FALSE,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",117,4084,"reader.matchConsume("";"")",false,"15:COR:<METHOD_INVOCATION(boolean)>:FALSE:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):117:4084:reader.matchConsume("";"") |==> false"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_16,3775ea2a42a4f5a350129367b9e4da0689e56c7db9939c567ed3537fa5782ca2,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,COR,<METHOD_INVOCATION(boolean)>:TRUE,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",117,4084,"reader.matchConsume("";"")",true,"16:COR:<METHOD_INVOCATION(boolean)>:TRUE:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):117:4084:reader.matchConsume("";"") |==> true"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_17,5af10f7ae7214dde762afce22b8628d4f3d692ad1fd1fa47937cba0d74ea4819,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,<CLASS>:<EMPTY>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",118,4131,"""missing semicolon""","""""","17:LVR:<CLASS>:<EMPTY>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):118:4131:""missing semicolon"" |==> """""
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_18,d109649ca3cf34664814e582316b74813adf0c13f90a1f2c04b648dc06509f41,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,NEG:0,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",119,4195,-1,0,"18:LVR:NEG:0:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):119:4195:-1 |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_19,fa769dc537341ba9a174ae0afbd114c8d615da3dc5542e832ed2f23c71aa392c,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,NEG:POS,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",119,4195,-1,1,"19:LVR:NEG:POS:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):119:4195:-1 |==> 1"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_20,3f2127eaf72bf5887efca9ebc51dcee820b3d2af441bff0ddd5df81d8d4262a7,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,COR,<IDENTIFIER(boolean)>:FALSE,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",121,4244,isHexMode,false,"20:COR:<IDENTIFIER(boolean)>:FALSE:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):121:4244:isHexMode |==> false"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_21,120a99f7606a41890dc3c3b6288b35e75215cfeb2f04e2eff72af44c3cc2d496,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,COR,<IDENTIFIER(boolean)>:TRUE,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",121,4244,isHexMode,true,"21:COR:<IDENTIFIER(boolean)>:TRUE:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):121:4244:isHexMode |==> true"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_22,a4331b90e5e0d319cf762a0dc325fd7a02db10c5ee42d4999e9921ccf54df013,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:0,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",121,4256,16,0,"22:LVR:POS:0:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):121:4256:16 |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_23,2205bee50e309d66526f791f95e3ac10a6d46e31b1f167538503dfd8723397fa,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:NEG,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",121,4256,16,-16,"23:LVR:POS:NEG:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):121:4256:16 |==> -16"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_24,6672171965f1da63cf5cadaa2520301dd2c2eb5252ff8d20890a79be2e6c634b,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:0,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",121,4261,10,0,"24:LVR:POS:0:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):121:4261:10 |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_25,e5c16bf5a98e199d5c97517250a0208a68e3ba50ea885bad30e375f77d2bc7bc,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:NEG,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",121,4261,10,-10,"25:LVR:POS:NEG:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):121:4261:10 |==> -10"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_26,1d331d6037a70fb319b72858144fcfc3761999fd7d1d93266370b737ca34b808,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,EVR,<METHOD_INVOCATION(java.lang.Integer)>:<DEFAULT>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",122,4306,"Integer.valueOf(numRef, base)",null,"26:EVR:<METHOD_INVOCATION(java.lang.Integer)>:<DEFAULT>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):122:4306:Integer.valueOf(numRef, base) |==> null"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_27,55306055fb3454af082d4ea7418984996db887e10c19c5e66d6c9eaf7c385787,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,NEG:0,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",125,4419,-1,0,"27:LVR:NEG:0:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):125:4419:-1 |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_28,bf9f2b1f7a922a797fee150285835e85ed4ef9aecebec760bf290bccd1ca46a9,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,NEG:POS,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",125,4419,-1,1,"28:LVR:NEG:POS:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):125:4419:-1 |==> 1"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_29,5c694610e690754e3c1e317006c90ae52794edc042f1a6c7c3dd96539bcefd92,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:0,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",125,4437,55296,0,"29:LVR:POS:0:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):125:4437:55296 |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_30,fdafd021edf401d15bb295ca6059431565afb33a28075167e98eb2735dfbe746,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:NEG,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",125,4437,55296,-55296,"30:LVR:POS:NEG:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):125:4437:55296 |==> -55296"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_31,a68a026f112e0acee52e82dc3fd7ad6be1e6d577080eea19ba6d25f0e4b14d71,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:0,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",125,4458,57343,0,"31:LVR:POS:0:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):125:4458:57343 |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_32,beb1f07c3d08b43db25c237c61fe65296f5bdf369e4318b9be7c81093f4e55a8,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:NEG,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",125,4458,57343,-57343,"32:LVR:POS:NEG:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):125:4458:57343 |==> -57343"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_33,a45120824d2d7cd28fc3f14ec6ec006881bcdfa8a56ea61a4d47adb1002fc7c1,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:0,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",125,4479,1114111,0,"33:LVR:POS:0:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):125:4479:1114111 |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_34,2acad321d84d49e9d534b2d50259520a22e877312838afb479af6d97f7a56cf9,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,POS:NEG,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",125,4479,1114111,-1114111,"34:LVR:POS:NEG:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):125:4479:1114111 |==> -1114111"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_35,9515db3b753a86d918b5fb5b76de0326cbb68f31963b019da00ff9a49fe7677b,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,LVR,<CLASS>:<EMPTY>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",126,4531,"""character outside of valid range""","""""","35:LVR:<CLASS>:<EMPTY>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):126:4531:""character outside of valid range"" |==> """""
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_36,b597985fa036c418e669cf615256bc99a1638ae25b806bc845689f8d4ce26fc4,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,EVR,<IDENTIFIER(char)>:<DEFAULT>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",127,4591,replacementChar,0,"36:EVR:<IDENTIFIER(char)>:<DEFAULT>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):127:4591:replacementChar |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_37,9042c11a8e75112dbc8ec13224ba9f31591ac55141c42305c1229e959094e810,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,EVR,<TYPE_CAST(char)>:<DEFAULT>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",131,4792,(char)charval,0,"37:EVR:<TYPE_CAST(char)>:<DEFAULT>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):131:4792:(char)charval |==> 0"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_38,9baab3859a2bbe6fde688c19d6a3125d5574a3a47c4cc756e8442b4b936d994a,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,EVR,<METHOD_INVOCATION(java.lang.String)>:<DEFAULT>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",135,4994,reader.consumeLetterThenDigitSequence(),null,"38:EVR:<METHOD_INVOCATION(java.lang.String)>:<DEFAULT>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):135:4994:reader.consumeLetterThenDigitSequence() |==> null"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_39,91ea07a60819e1d11c6df99c2a2300d467aa4ef675f7814b30d74d3b236cf234,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,EVR,<METHOD_INVOCATION(boolean)>:<DEFAULT>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",136,5045,reader.matches(';'),false,"39:EVR:<METHOD_INVOCATION(boolean)>:<DEFAULT>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):136:5045:reader.matches(';') |==> false"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_40,4a19f63fc055b4237e8917a47451908b6ee40fcb632622ea79cd389422de2f97,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,EVR,<PARENTHESIZED(boolean)>:<DEFAULT>,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",138,5171,(Entities.isBaseNamedEntity(nameRef) || (Entities.isNamedEntity(nameRef) && looksLegit)),false,"40:EVR:<PARENTHESIZED(boolean)>:<DEFAULT>:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):138:5171:(Entities.isBaseNamedEntity(nameRef) || (Entities.isNamedEntity(nameRef) && looksLegit)) |==> false"
defects4j,Jsoup_28,jsoup_28f_consumeCharacterReference__line100_155,major_full_catalog_try2,consumeCharacterReference,major_41,98c40b30154223d785d5107475bbad850a55e2cb4263e3f5bc35a0bbc8541eba,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jsoup_28f_consumeCharacterReference__line100_155/run.log,COR,<IDENTIFIER(boolean)>:FALSE,org.jsoup.parser.Tokeniser,"consumeCharacterReference(java.lang.Character,boolean)",140,5279,found,false,"41:COR:<IDENTIFIER(boolean)>:FALSE:org.jsoup.parser.Tokeniser@consumeCharacterReference(java.lang.Character,boolean):140:5279:found |==> false"
