target_id,model_name,mutant_id,killed,n_killing_tests,killing_tests,trigger_tests,exact_match,coupled,ochiai
gson_11f_skipValue__line1219_1253,major,major_1,False,0,,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,False,False,0.0
gson_11f_skipValue__line1219_1253,major,major_11,False,0,,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,False,False,0.0
gson_11f_skipValue__line1219_1253,major,major_3,True,2,com.google.gson.stream.JsonReaderTest::testSkipArrayAfterPeek|com.google.gson.stream.JsonReaderTest::testSkipObjectAfterPeek,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,False,False,0.0
gson_11f_skipValue__line1219_1253,major,major_5,False,0,,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,False,False,0.0
gson_11f_skipValue__line1219_1253,major,major_10,False,0,,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,False,False,0.0
gson_11f_skipValue__line1219_1253,major,major_2,False,0,,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,False,False,0.0
gson_11f_skipValue__line1219_1253,major,major_4,False,0,,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,False,False,0.0
gson_11f_skipValue__line1219_1253,major,major_6,False,0,,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,False,False,0.0
gson_2f_newDefaultImplementationConstructor__line127_198,major,major_1,True,41,com.google.gson.CommentsTest::testParseComments|com.google.gson.JavaSerializationTest::testListIsSerializable|com.google.gson.JavaSerializationTest::testNumberIsSerializable|com.google.gson.functional.ArrayTest::testArrayOfCollectionDeserialization|com.google.gson.functional.CircularReferenceTest::testDirectedAcyclicGraphDeserialization|com.google.gson.functional.CollectionTest::testCollectionOfStringsDeserialization|com.google.gson.functional.CollectionTest::testNullsInListDeserialization|com.google.gson.functional.CollectionTest::testQueueDeserialization|com.google.gson.functional.CollectionTest::testRawCollectionDeserializationNotAlllowed|com.google.gson.functional.CollectionTest::testRawCollectionOfBagOfPrimitivesNotAllowed|com.google.gson.functional.CollectionTest::testSetDeserialization|com.google.gson.functional.CollectionTest::testTopLevelCollectionOfIntegersDeserialization|com.google.gson.functional.CollectionTest::testTopLevelListOfIntegerCollectionsDeserialization|com.google.gson.functional.CollectionTest::testWildcardCollectionField|com.google.gson.functional.CollectionTest::testWildcardPrimitiveCollectionDeserilaization|com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForCollectionElementDeserialization|com.google.gson.functional.DefaultTypeAdaptersTest::testDateSerializationInCollection|com.google.gson.functional.DelegateTypeAdapterTest::testDelegateInvoked|com.google.gson.functional.EnumTest::testCollectionOfEnumsDeserialization|com.google.gson.functional.EnumTest::testEnumSet|com.google.gson.functional.EnumTest::testEnumSubclass|com.google.gson.functional.EnumTest::testEnumSubclassAsParameterizedType|com.google.gson.functional.EnumTest::testEnumSubclassWithRegisteredTypeAdapter|com.google.gson.functional.InheritanceTest::testSubInterfacesOfCollectionDeserialization|com.google.gson.functional.JsonParserTest::testExtraCommasInArrays|com.google.gson.functional.ObjectTest::testEmptyCollectionInAnObjectDeserialization|com.google.gson.functional.ObjectTest::testSingletonLists|com.google.gson.functional.ObjectTest::testTruncatedDeserialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeGenericArraysDeserialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithVariableTypeDeserialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeFieldsAndGenericArraysDeserialization|com.google.gson.functional.PrimitiveTest::testStringsAsBooleans|com.google.gson.functional.StreamingTypeAdaptersTest::testDeserialize|com.google.gson.functional.StreamingTypeAdaptersTest::testDeserializeNullObject|com.google.gson.functional.StreamingTypeAdaptersTest::testDeserializeWithCustomTypeAdapter|com.google.gson.functional.StreamingTypeAdaptersTest::testFromJsonTree|com.google.gson.functional.StreamingTypeAdaptersTest::testNullSafe|com.google.gson.functional.TreeTypeAdaptersTest::testDeserializeId|com.google.gson.functional.TypeVariableTest::testAdvancedTypeVariables|com.google.gson.functional.TypeVariableTest::testTypeVariablesViaTypeParameter|com.google.gson.functional.UncategorizedTest::testTrailingWhitespace,com.google.gson.functional.DefaultTypeAdaptersTest::testJsonElementTypeMismatch,False,False,0.0
gson_2f_newDefaultImplementationConstructor__line127_198,major,major_13,False,0,,com.google.gson.functional.DefaultTypeAdaptersTest::testJsonElementTypeMismatch,False,False,0.0
gson_2f_newDefaultImplementationConstructor__line127_198,major,major_10,True,26,com.google.gson.CommentsTest::testParseComments|com.google.gson.JavaSerializationTest::testListIsSerializable|com.google.gson.JavaSerializationTest::testNumberIsSerializable|com.google.gson.functional.CollectionTest::testNullsInListDeserialization|com.google.gson.functional.CollectionTest::testQueueDeserialization|com.google.gson.functional.CollectionTest::testRawCollectionDeserializationNotAlllowed|com.google.gson.functional.CollectionTest::testRawCollectionOfBagOfPrimitivesNotAllowed|com.google.gson.functional.CollectionTest::testTopLevelListOfIntegerCollectionsDeserialization|com.google.gson.functional.DefaultTypeAdaptersTest::testDateSerializationInCollection|com.google.gson.functional.DelegateTypeAdapterTest::testDelegateInvoked|com.google.gson.functional.InheritanceTest::testSubInterfacesOfCollectionDeserialization|com.google.gson.functional.JsonParserTest::testExtraCommasInArrays|com.google.gson.functional.ObjectTest::testSingletonLists|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeGenericArraysDeserialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithVariableTypeDeserialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeFieldsAndGenericArraysDeserialization|com.google.gson.functional.PrimitiveTest::testStringsAsBooleans|com.google.gson.functional.StreamingTypeAdaptersTest::testDeserialize|com.google.gson.functional.StreamingTypeAdaptersTest::testDeserializeNullObject|com.google.gson.functional.StreamingTypeAdaptersTest::testDeserializeWithCustomTypeAdapter|com.google.gson.functional.StreamingTypeAdaptersTest::testFromJsonTree|com.google.gson.functional.StreamingTypeAdaptersTest::testNullSafe|com.google.gson.functional.TreeTypeAdaptersTest::testDeserializeId|com.google.gson.functional.TypeVariableTest::testAdvancedTypeVariables|com.google.gson.functional.TypeVariableTest::testTypeVariablesViaTypeParameter|com.google.gson.functional.UncategorizedTest::testTrailingWhitespace,com.google.gson.functional.DefaultTypeAdaptersTest::testJsonElementTypeMismatch,False,False,0.0
gson_2f_newDefaultImplementationConstructor__line127_198,major,major_12,True,2,com.google.gson.functional.CollectionTest::testQueueDeserialization|com.google.gson.functional.InheritanceTest::testSubInterfacesOfCollectionDeserialization,com.google.gson.functional.DefaultTypeAdaptersTest::testJsonElementTypeMismatch,False,False,0.0
gson_2f_newDefaultImplementationConstructor__line127_198,major,major_16,True,28,com.google.gson.JavaSerializationTest::testMapIsSerializable|com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForMapElementDeserialization|com.google.gson.functional.JsonParserTest::testExtraCommasInMaps|com.google.gson.functional.MapAsArrayTypeAdapterTest::testMapWithTypeVariableDeserialization|com.google.gson.functional.MapAsArrayTypeAdapterTest::testMultipleEnableComplexKeyRegistrationHasNoEffect|com.google.gson.functional.MapAsArrayTypeAdapterTest::testSerializeComplexMapWithTypeAdapter|com.google.gson.functional.MapAsArrayTypeAdapterTest::testTwoTypesCollapseToOneDeserialize|com.google.gson.functional.MapTest::testBooleanKeyDeserialization|com.google.gson.functional.MapTest::testComplexKeysDeserialization|com.google.gson.functional.MapTest::testDeerializeMapOfMaps|com.google.gson.functional.MapTest::testMapDeserialization|com.google.gson.functional.MapTest::testMapDeserializationEmpty|com.google.gson.functional.MapTest::testMapDeserializationWithDuplicateKeys|com.google.gson.functional.MapTest::testMapDeserializationWithIntegerKeys|com.google.gson.functional.MapTest::testMapDeserializationWithNullKey|com.google.gson.functional.MapTest::testMapDeserializationWithNullValue|com.google.gson.functional.MapTest::testMapDeserializationWithWildcardValues|com.google.gson.functional.MapTest::testMapNamePromotionWithJsonElementReader|com.google.gson.functional.MapTest::testMapOfMapDeserialization|com.google.gson.functional.MapTest::testNumberKeyDeserialization|com.google.gson.functional.MapTest::testReadMapsWithEmptyStringKey|com.google.gson.functional.MapTest::testSortedMap|com.google.gson.functional.MapTest::testStringKeyDeserialization|com.google.gson.functional.ReadersWritersTest::testTypeMismatchThrowsJsonSyntaxExceptionForReaders|com.google.gson.functional.ReadersWritersTest::testTypeMismatchThrowsJsonSyntaxExceptionForStrings|com.google.gson.functional.StreamingTypeAdaptersTest::testDeserializeMap|com.google.gson.functional.TypeVariableTest::testAdvancedTypeVariables|com.google.gson.functional.TypeVariableTest::testTypeVariablesViaTypeParameter,com.google.gson.functional.DefaultTypeAdaptersTest::testJsonElementTypeMismatch,False,False,0.0
gson_1f_write__line86_130,major,major_1,True,15,com.google.gson.functional.CustomTypeAdaptersTest::testCustomSerializerForLong|com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerialization|com.google.gson.functional.MapTest::testMapSerializationWithNullValueButSerializeNulls|com.google.gson.functional.MapTest::testMapSerializationWithNullValuesSerialized|com.google.gson.functional.MapTest::testSerializeMaps|com.google.gson.functional.NullObjectAndFieldTest::testCustomSerializationOfNulls|com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullArrayMembers|com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullCollectionMembers|com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullStringMembers|com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNulls|com.google.gson.functional.NullObjectAndFieldTest::testNullWrappedPrimitiveMemberSerialization|com.google.gson.functional.NullObjectAndFieldTest::testPrintPrintingObjectWithNulls|com.google.gson.functional.NullObjectAndFieldTest::testTopLevelNullObjectSerialization|com.google.gson.functional.PrintFormattingTest::testJsonObjectWithNullValuesSerialized|com.google.gson.functional.ReadersWritersTest::testTopLevelNullObjectSerializationWithWriterAndSerializeNulls,com.google.gson.functional.TypeVariableTest::testSingle,False,False,0.0
gson_1f_write__line86_130,major,major_11,True,125,com.google.gson.FunctionWithInternalDependenciesTest::testAnonymousLocalClassesSerialization|com.google.gson.FunctionWithInternalDependenciesTest::testUserDefinedExclusionPolicies|com.google.gson.JsonObjectTest::testPropertyWithQuotes|com.google.gson.JsonObjectTest::testWritePropertyWithEmptyStringName|com.google.gson.JsonParserTest::testReadWriteTwoObjects|com.google.gson.MixedStreamTest::testWriteDoesNotMutateState|com.google.gson.MixedStreamTest::testWriteMixedStreamed|com.google.gson.functional.ArrayTest::testObjectArrayWithNonPrimitivesSerialization|com.google.gson.functional.CircularReferenceTest::testDirectedAcyclicGraphSerialization|com.google.gson.functional.CollectionTest::testCollectionOfBagOfPrimitivesSerialization|com.google.gson.functional.CollectionTest::testRawCollectionSerialization|com.google.gson.functional.CollectionTest::testSetSerialization|com.google.gson.functional.CollectionTest::testWildcardCollectionField|com.google.gson.functional.ConcurrencyTest::testMultiThreadSerialization|com.google.gson.functional.ConcurrencyTest::testSingleThreadSerialization|com.google.gson.functional.CustomDeserializerTest::testDefaultConstructorNotCalledOnField|com.google.gson.functional.CustomDeserializerTest::testDefaultConstructorNotCalledOnObject|com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForMapElementSerialization|com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForMapElementSerializationWithType|com.google.gson.functional.CustomTypeAdaptersTest::testCustomNestedSerializers|com.google.gson.functional.CustomTypeAdaptersTest::testCustomSerializerForLong|com.google.gson.functional.CustomTypeAdaptersTest::testCustomSerializers|com.google.gson.functional.CustomTypeAdaptersTest::testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass|com.google.gson.functional.CustomTypeAdaptersTest::testCustomTypeAdapterDoesNotAppliesToSubClasses|com.google.gson.functional.CustomTypeAdaptersTest::testEnsureCustomSerializerNotInvokedForNullValues|com.google.gson.functional.DefaultTypeAdaptersTest::testBigDecimalFieldSerialization|com.google.gson.functional.DefaultTypeAdaptersTest::testBigIntegerFieldSerialization|com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarSerialization|com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarSerialization|com.google.gson.functional.DefaultTypeAdaptersTest::testPropertiesSerialization|com.google.gson.functional.DefaultTypeAdaptersTest::testUrlNullSerialization|com.google.gson.functional.EnumTest::testClassWithEnumFieldSerialization|com.google.gson.functional.EscapingTest::testEscapingObjectFields|com.google.gson.functional.EscapingTest::testGsonAcceptsEscapedAndNonEscapedJsonDeserialization|com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerialization|com.google.gson.functional.ExposeFieldsTest::testArrayWithOneNullExposeFieldObjectSerialization|com.google.gson.functional.ExposeFieldsTest::testExposeAnnotationSerialization|com.google.gson.functional.ExposeFieldsTest::testExposedInterfaceFieldSerialization|com.google.gson.functional.ExposeFieldsTest::testNoExposedFieldSerialization|com.google.gson.functional.ExposeFieldsTest::testNullExposeFieldSerialization|com.google.gson.functional.FieldExclusionTest::testDefaultInnerClassExclusion|com.google.gson.functional.FieldExclusionTest::testDefaultNestedStaticClassIncluded|com.google.gson.functional.InheritanceTest::testBaseSerializedAsBaseWhenSpecifiedWithExplicitTypeForToJsonMethod|com.google.gson.functional.InheritanceTest::testBaseSerializedAsSubForToJsonMethod|com.google.gson.functional.InheritanceTest::testBaseSerializedAsSubWhenSpecifiedWithExplicitTypeForToJsonMethod|com.google.gson.functional.InheritanceTest::testSubClassSerialization|com.google.gson.functional.InheritanceTest::testSubInterfacesOfCollectionSerialization|com.google.gson.functional.InterfaceTest::testSerializingInterfaceObjectField|com.google.gson.functional.InterfaceTest::testSerializingObjectImplementingInterface|com.google.gson.functional.JsonTreeTest::testJsonTreeToString|com.google.gson.functional.MapTest::testMapOfMapSerialization|com.google.gson.functional.MapTest::testMapSerialization|com.google.gson.functional.MapTest::testMapSerializationEmpty|com.google.gson.functional.MapTest::testMapSerializationWithIntegerKeys|com.google.gson.functional.MapTest::testMapSerializationWithNullKey|com.google.gson.functional.MapTest::testMapSerializationWithNullValue|com.google.gson.functional.MapTest::testMapSerializationWithNullValueButSerializeNulls|com.google.gson.functional.MapTest::testMapSerializationWithNullValues|com.google.gson.functional.MapTest::testMapSerializationWithNullValuesSerialized|com.google.gson.functional.MapTest::testMapSerializationWithWildcardValues|com.google.gson.functional.MapTest::testMapSubclassSerialization|com.google.gson.functional.MapTest::testMapWithQuotes|com.google.gson.functional.MapTest::testParameterizedMapSubclassSerialization|com.google.gson.functional.MapTest::testRawMapSerialization|com.google.gson.functional.MapTest::testSerializeMaps|com.google.gson.functional.MapTest::testWriteMapsWithEmptyStringKey|com.google.gson.functional.NamingPolicyTest::testDeprecatedNamingStrategy|com.google.gson.functional.NamingPolicyTest::testGsonDuplicateNameUsingSerializedNameFieldNamingPolicySerialization|com.google.gson.functional.NamingPolicyTest::testGsonWithLowerCaseDashPolicySerialization|com.google.gson.functional.NamingPolicyTest::testGsonWithLowerCaseUnderscorePolicySerialization|com.google.gson.functional.NamingPolicyTest::testGsonWithNonDefaultFieldNamingPolicySerialization|com.google.gson.functional.NamingPolicyTest::testGsonWithSerializedNameFieldNamingPolicySerialization|com.google.gson.functional.NamingPolicyTest::testGsonWithUpperCamelCaseSpacesPolicySerialiation|com.google.gson.functional.NullObjectAndFieldTest::testCustomSerializationOfNulls|com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullArrayMembers|com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullCollectionMembers|com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullStringMembers|com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNulls|com.google.gson.functional.NullObjectAndFieldTest::testNullWrappedPrimitiveMemberSerialization|com.google.gson.functional.NullObjectAndFieldTest::testPrintPrintingObjectWithNulls|com.google.gson.functional.ObjectTest::testArrayOfArraysSerialization|com.google.gson.functional.ObjectTest::testArrayOfObjectsAsFields|com.google.gson.functional.ObjectTest::testArrayOfObjectsSerialization|com.google.gson.functional.ObjectTest::testBagOfPrimitiveWrappersSerialization|com.google.gson.functional.ObjectTest::testBagOfPrimitivesSerialization|com.google.gson.functional.ObjectTest::testClassWithNoFieldsSerialization|com.google.gson.functional.ObjectTest::testClassWithObjectFieldSerialization|com.google.gson.functional.ObjectTest::testClassWithTransientFieldsSerialization|com.google.gson.functional.ObjectTest::testEmptyCollectionInAnObjectSerialization|com.google.gson.functional.ObjectTest::testInnerClassSerialization|com.google.gson.functional.ObjectTest::testJsonObjectSerialization|com.google.gson.functional.ObjectTest::testNestedSerialization|com.google.gson.functional.ObjectTest::testNullFieldsSerialization|com.google.gson.functional.ObjectTest::testPrimitiveArrayFieldSerialization|com.google.gson.functional.ObjectTest::testSingletonLists|com.google.gson.functional.ObjectTest::testStringFieldWithEmptyValueSerialization|com.google.gson.functional.ParameterizedTypesTest::testDeepParameterizedTypeSerialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeGenericArraysDeserialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeGenericArraysSerialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithCustomSerializer|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithVariableTypeDeserialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypesSerialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypesWithWriterSerialization|com.google.gson.functional.ParameterizedTypesTest::testTypesWithMultipleParametersSerialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeArrayDeserialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeDeserialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeFieldsAndGenericArraysDeserialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeFieldsAndGenericArraysSerialization|com.google.gson.functional.PrettyPrintingTest::testEmptyMapField|com.google.gson.functional.PrettyPrintingTest::testMap|com.google.gson.functional.PrettyPrintingTest::testPrettyPrintArrayOfObjects|com.google.gson.functional.PrettyPrintingTest::testPrettyPrintList|com.google.gson.functional.PrintFormattingTest::testCompactFormattingLeavesNoWhiteSpace|com.google.gson.functional.PrintFormattingTest::testJsonObjectWithNullValues|com.google.gson.functional.PrintFormattingTest::testJsonObjectWithNullValuesSerialized|com.google.gson.functional.ReadersWritersTest::testReadWriteTwoObjects|com.google.gson.functional.ReadersWritersTest::testWriterForSerialization|com.google.gson.functional.SecurityTest::testNonExecutableJsonSerialization|com.google.gson.functional.TypeVariableTest::testSingle|com.google.gson.functional.UncategorizedTest::testObjectEqualButNotSameSerialization|com.google.gson.functional.UncategorizedTest::testStaticFieldsAreNotSerialized|com.google.gson.functional.VersioningTest::testVersionedClassesSerialization|com.google.gson.functional.VersioningTest::testVersionedGsonMixingSinceAndUntilSerialization|com.google.gson.functional.VersioningTest::testVersionedGsonWithUnversionedClassesSerialization|com.google.gson.functional.VersioningTest::testVersionedUntilSerialization,com.google.gson.functional.TypeVariableTest::testSingle,False,True,0.08944272
gson_1f_write__line86_130,major,major_13,True,58,com.google.gson.MixedStreamTest::testWriteHtmlSafe|com.google.gson.MixedStreamTest::testWriteLenient|com.google.gson.functional.ArrayTest::testArrayOfCollectionSerialization|com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsSerialization|com.google.gson.functional.ArrayTest::testArrayOfPrimitivesWithCustomTypeAdapter|com.google.gson.functional.ArrayTest::testArrayOfStringsSerialization|com.google.gson.functional.ArrayTest::testNullsInArraySerialization|com.google.gson.functional.ArrayTest::testNullsInArrayWithSerializeNullPropertySetSerialization|com.google.gson.functional.ArrayTest::testObjectArrayWithNonPrimitivesSerialization|com.google.gson.functional.ArrayTest::testSingleStringArraySerialization|com.google.gson.functional.ArrayTest::testTopLevelArrayOfIntsSerialization|com.google.gson.functional.CollectionTest::testCollectionOfBagOfPrimitivesSerialization|com.google.gson.functional.CollectionTest::testCollectionOfObjectSerialization|com.google.gson.functional.CollectionTest::testCollectionOfObjectWithNullSerialization|com.google.gson.functional.CollectionTest::testCollectionOfStringsSerialization|com.google.gson.functional.CollectionTest::testLinkedListSerialization|com.google.gson.functional.CollectionTest::testNullsInListSerialization|com.google.gson.functional.CollectionTest::testQueueSerialization|com.google.gson.functional.CollectionTest::testRawCollectionOfIntegersSerialization|com.google.gson.functional.CollectionTest::testRawCollectionSerialization|com.google.gson.functional.CollectionTest::testSetSerialization|com.google.gson.functional.CollectionTest::testTopLevelCollectionOfIntegersSerialization|com.google.gson.functional.CollectionTest::testWildcardCollectionField|com.google.gson.functional.CollectionTest::testWildcardPrimitiveCollectionSerilaization|com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForCollectionElementSerialization|com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForCollectionElementSerializationWithType|com.google.gson.functional.DefaultTypeAdaptersTest::testSetSerialization|com.google.gson.functional.DefaultTypeAdaptersTest::testTreeSetSerialization|com.google.gson.functional.EnumTest::testCollectionOfEnumsSerialization|com.google.gson.functional.EnumTest::testEnumSubclass|com.google.gson.functional.EscapingTest::testEscapeAllHtmlCharacters|com.google.gson.functional.EscapingTest::testEscapingQuotesInStringArray|com.google.gson.functional.ExposeFieldsTest::testArrayWithOneNullExposeFieldObjectSerialization|com.google.gson.functional.InheritanceTest::testSubInterfacesOfCollectionSerialization|com.google.gson.functional.NullObjectAndFieldTest::testPrintPrintingArraysWithNulls|com.google.gson.functional.ObjectTest::testArrayOfArraysSerialization|com.google.gson.functional.ObjectTest::testArrayOfObjectsAsFields|com.google.gson.functional.ObjectTest::testArrayOfObjectsSerialization|com.google.gson.functional.ObjectTest::testClassWithTransientFieldsSerialization|com.google.gson.functional.ObjectTest::testPrimitiveArrayFieldSerialization|com.google.gson.functional.ObjectTest::testSingletonLists|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeGenericArraysSerialization|com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithVariableTypeDeserialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeArrayDeserialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeFieldsAndGenericArraysDeserialization|com.google.gson.functional.ParameterizedTypesTest::testVariableTypeFieldsAndGenericArraysSerialization|com.google.gson.functional.PrettyPrintingTest::testMultipleArrays|com.google.gson.functional.PrettyPrintingTest::testPrettyPrintArrayOfPrimitiveArrays|com.google.gson.functional.PrettyPrintingTest::testPrettyPrintArrayOfPrimitives|com.google.gson.functional.PrettyPrintingTest::testPrettyPrintListOfPrimitiveArrays|com.google.gson.functional.PrimitiveTest::testBigDecimalInASingleElementArraySerialization|com.google.gson.functional.PrimitiveTest::testBigIntegerInASingleElementArraySerialization|com.google.gson.functional.PrimitiveTest::testPrimitiveBooleanAutoboxedInASingleElementArraySerialization|com.google.gson.functional.PrimitiveTest::testPrimitiveDoubleAutoboxedInASingleElementArraySerialization|com.google.gson.functional.PrimitiveTest::testPrimitiveIntegerAutoboxedInASingleElementArraySerialization|com.google.gson.functional.PrimitiveTest::testPrimitiveLongAutoboxedInASingleElementArraySerialization|com.google.gson.functional.StringTest::testStringValueAsSingleElementArraySerialization|com.google.gson.functional.TypeVariableTest::testSingle,com.google.gson.functional.TypeVariableTest::testSingle,False,True,0.13130643
gson_1f_write__line86_130,major,major_15,False,0,,com.google.gson.functional.TypeVariableTest::testSingle,False,False,0.0
