target_id,subject,function,file,start_line,end_line,status,mmlc_returncode,checkout_returncode,compile_returncode,generated_mutants,mutants_log_count,mmlc_elapsed_sec,checkout_elapsed_sec,compile_elapsed_sec,total_elapsed_sec,target_dir,summary_json,log_file
chart_1f_createHotSpotBounds__line1373_1454,Chart_1,createHotSpotBounds,source/org/jfree/chart/renderer/category/BarRenderer.java,1373,1454,ok,0,0,0,0,0,0.456,4.127,31.63,35.76,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/chart_1f_createHotSpotBounds__line1373_1454,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/chart_1f_createHotSpotBounds__line1373_1454/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/chart_1f_createHotSpotBounds__line1373_1454/run.log
cli_7f_appendUsage__line258_320,Cli_7,appendUsage,src/java/org/apache/commons/cli2/option/ArgumentImpl.java,258,320,ok,0,0,0,0,0,0.454,1.325,2.53,3.857,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_appendUsage__line258_320,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_appendUsage__line258_320/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_appendUsage__line258_320/run.log
cli_14f_appendUsage__line298_390,Cli_14,appendUsage,src/java/org/apache/commons/cli2/option/GroupImpl.java,298,390,ok,0,0,0,0,0,0.452,1.335,2.528,3.864,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_14f_appendUsage__line298_390,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_14f_appendUsage__line298_390/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_14f_appendUsage__line298_390/run.log
cli_28f_handleShortAndLongOption__line375_463,Cli_28,handleShortAndLongOption,src/java/org/apache/commons/cli/DefaultParser.java,375,463,ok,0,0,0,0,0,0.481,1.323,2.966,4.292,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_28f_handleShortAndLongOption__line375_463,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_28f_handleShortAndLongOption__line375_463/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_28f_handleShortAndLongOption__line375_463/run.log
cli_7f_wrap__line340_438,Cli_7,wrap,src/java/org/apache/commons/cli2/util/HelpFormatter.java,340,438,ok,0,0,0,0,0,0.448,1.327,2.447,3.776,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_wrap__line340_438,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_wrap__line340_438/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_wrap__line340_438/run.log
cli_40f_flatten__line94_174,Cli_40,flatten,src/main/java/org/apache/commons/cli/PosixParser.java,94,174,ok,0,0,0,0,0,0.449,1.324,2.645,3.972,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_40f_flatten__line94_174,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_40f_flatten__line94_174/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_40f_flatten__line94_174/run.log
cli_40f_parse__line144_244,Cli_40,parse,src/main/java/org/apache/commons/cli/Parser.java,144,244,ok,0,0,0,0,0,0.449,1.328,2.482,3.812,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_40f_parse__line144_244,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_40f_parse__line144_244/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_40f_parse__line144_244/run.log
cli_1f_findWrapPos__line789_833,Cli_1,findWrapPos,src/java/org/apache/commons/cli/HelpFormatter.java,789,833,ok,0,0,0,0,0,0.479,2.328,1.852,4.181,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_1f_findWrapPos__line789_833,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_1f_findWrapPos__line789_833/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_1f_findWrapPos__line789_833/run.log
cli_3f_createValue__line59_101,Cli_3,createValue,src/java/org/apache/commons/cli/TypeHandler.java,59,101,ok,0,0,0,0,0,0.44,2.343,1.789,4.134,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_3f_createValue__line59_101,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_3f_createValue__line59_101/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_3f_createValue__line59_101/run.log
cli_30f_createValue__line60_102,Cli_30,createValue,src/main/java/org/apache/commons/cli/TypeHandler.java,60,102,ok,0,0,0,0,0,0.444,1.34,2.484,3.827,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_30f_createValue__line60_102,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_30f_createValue__line60_102/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_30f_createValue__line60_102/run.log
cli_30f_processProperties__line252_305,Cli_30,processProperties,src/main/java/org/apache/commons/cli/Parser.java,252,305,ok,0,0,0,0,0,0.521,1.327,2.417,3.746,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_30f_processProperties__line252_305,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_30f_processProperties__line252_305/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_30f_processProperties__line252_305/run.log
cli_7f_process__line156_235,Cli_7,process,src/java/org/apache/commons/cli2/option/GroupImpl.java,156,235,ok,0,0,0,0,0,0.527,1.313,2.453,3.767,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_process__line156_235,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_process__line156_235/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_7f_process__line156_235/run.log
cli_1f_parse__line129_220,Cli_1,parse,src/java/org/apache/commons/cli/Parser.java,129,220,ok,0,0,0,0,0,0.446,2.322,1.791,4.114,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_1f_parse__line129_220,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_1f_parse__line129_220/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/cli_1f_parse__line129_220/run.log
closure_47f_tokenToName__line1461_1548,Closure_47,tokenToName,src/com/google/javascript/rhino/Node.java,1461,1548,ok,0,0,0,0,0,0.529,3.476,9.367,12.845,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_47f_tokenToName__line1461_1548,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_47f_tokenToName__line1461_1548/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_47f_tokenToName__line1461_1548/run.log
closure_44f_hasSideEffects__line950_1043,Closure_44,hasSideEffects,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Node.java,950,1043,ok,0,0,0,0,0,0.446,3.422,8.939,12.363,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_hasSideEffects__line950_1043,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_hasSideEffects__line950_1043/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_hasSideEffects__line950_1043/run.log
closure_107f_visitAny__line32_113,Closure_107,visitAny,src/com/google/javascript/jscomp/parsing/parser/ParseTreeVisitor.java,32,113,ok,0,0,0,0,0,0.459,3.299,9.774,13.076,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_107f_visitAny__line32_113,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_107f_visitAny__line32_113/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_107f_visitAny__line32_113/run.log
closure_107f_transformAny__line33_114,Closure_107,transformAny,src/com/google/javascript/jscomp/parsing/parser/codegeneration/ParseTreeTransformer.java,33,114,ok,0,0,0,0,0,0.466,3.665,10.061,13.729,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_107f_transformAny__line33_114,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_107f_transformAny__line33_114/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_107f_transformAny__line33_114/run.log
closure_44f_findPrototypeId__line459_537,Closure_44,findPrototypeId,lib/rhino/src/mozilla/js/rhino/xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java,459,537,ok,0,0,0,0,0,0.462,3.395,9.177,12.574,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_findPrototypeId__line459_537,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_findPrototypeId__line459_537/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_findPrototypeId__line459_537/run.log
closure_106f_precedence__line605_680,Closure_106,precedence,src/com/google/javascript/jscomp/NodeUtil.java,605,680,ok,0,0,0,33,33,0.441,3.489,17.607,21.098,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_106f_precedence__line605_680,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_106f_precedence__line605_680/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_106f_precedence__line605_680/run.log
closure_44f_bytecodeName__line179_262,Closure_44,bytecodeName,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Icode.java,179,262,ok,0,0,0,0,0,0.527,3.657,9.291,12.95,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_bytecodeName__line179_262,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_bytecodeName__line179_262/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_bytecodeName__line179_262/run.log
closure_44f_visit__line381_459,Closure_44,visit,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/ast/AstNode.java,381,459,ok,0,0,0,0,0,0.473,3.303,9.043,12.348,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_visit__line381_459,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_visit__line381_459/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_visit__line381_459/run.log
closure_125f_precedenceWithDefault__line1179_1254,Closure_125,precedenceWithDefault,src/com/google/javascript/jscomp/NodeUtil.java,1179,1254,ok,0,0,0,0,0,0.44,3.368,9.172,12.542,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_125f_precedenceWithDefault__line1179_1254,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_125f_precedenceWithDefault__line1179_1254/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_125f_precedenceWithDefault__line1179_1254/run.log
closure_46f_mayBeExpression__line487_559,Closure_46,mayBeExpression,src/com/google/javascript/rhino/IR.java,487,559,ok,0,0,0,0,0,0.49,3.295,9.528,12.827,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_46f_mayBeExpression__line487_559,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_46f_mayBeExpression__line487_559/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_46f_mayBeExpression__line487_559/run.log
closure_1f_biggestPowerTen__line180_277,Closure_1,biggestPowerTen,lib/rhino/src/org/mozilla/javascript/v8dtoa/FastDtoa.java,180,277,ok,0,0,0,0,0,0.485,3.882,9.255,13.14,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_1f_biggestPowerTen__line180_277,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_1f_biggestPowerTen__line180_277/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_1f_biggestPowerTen__line180_277/run.log
closure_44f_findInstanceIdInfo__line139_191,Closure_44,findInstanceIdInfo,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/regexp/NativeRegExpCtor.java,139,191,ok,0,0,0,0,0,0.439,3.32,9.156,12.478,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_findInstanceIdInfo__line139_191,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_findInstanceIdInfo__line139_191/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/closure_44f_findInstanceIdInfo__line139_191/run.log
codec_9f_colognePhonetic__line293_383,Codec_9,colognePhonetic,src/java/org/apache/commons/codec/language/ColognePhonetic.java,293,383,ok,0,0,0,0,0,0.447,0.396,2.679,3.077,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_9f_colognePhonetic__line293_383,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_9f_colognePhonetic__line293_383/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_9f_colognePhonetic__line293_383/run.log
codec_1f_handleG__line418_469,Codec_1,handleG,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,418,469,ok,0,0,0,0,0,0.449,0.376,2.378,2.756,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleG__line418_469,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleG__line418_469/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleG__line418_469/run.log
codec_13f_handleG__line408_461,Codec_13,handleG,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,408,461,ok,0,0,0,0,0,0.451,0.484,3.527,4.013,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleG__line408_461,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleG__line408_461/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleG__line408_461/run.log
codec_11f_pattern__line405_496,Codec_11,pattern,src/main/java/org/apache/commons/codec/language/bm/Rule.java,405,496,ok,0,0,0,0,0,0.441,0.458,3.04,3.5,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_11f_pattern__line405_496,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_11f_pattern__line405_496/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_11f_pattern__line405_496/run.log
codec_1f_handleC__line281_330,Codec_1,handleC,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,281,330,ok,0,0,0,0,0,0.529,0.371,2.442,2.814,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleC__line281_330,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleC__line281_330/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleC__line281_330/run.log
codec_1f_handleS__line612_660,Codec_1,handleS,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,612,660,ok,0,0,0,0,0,0.44,0.345,2.359,2.706,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleS__line612_660,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleS__line612_660/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleS__line612_660/run.log
codec_13f_handleS__line597_642,Codec_13,handleS,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,597,642,ok,0,0,0,0,0,0.442,0.496,3.56,4.058,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleS__line597_642,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleS__line597_642/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleS__line597_642/run.log
codec_9f_read__line76_117,Codec_9,read,src/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java,76,117,ok,0,0,0,29,29,0.488,0.388,2.723,3.113,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_9f_read__line76_117,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_9f_read__line76_117/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_9f_read__line76_117/run.log
codec_13f_encode__line385_469,Codec_13,encode,src/main/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,385,469,ok,0,0,0,0,0,0.456,0.489,3.715,4.205,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_encode__line385_469,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_encode__line385_469/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_encode__line385_469/run.log
codec_1f_handleJ__line526_556,Codec_1,handleJ,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,526,556,ok,0,0,0,0,0,0.45,0.366,2.376,2.744,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleJ__line526_556,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleJ__line526_556/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_1f_handleJ__line526_556/run.log
codec_13f_handleJ__line514_545,Codec_13,handleJ,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,514,545,ok,0,0,0,0,0,0.446,0.485,3.507,3.994,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleJ__line514_545,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleJ__line514_545/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_13f_handleJ__line514_545/run.log
codec_17f_transcodeRemaining__line118_167,Codec_17,transcodeRemaining,src/main/java/org/apache/commons/codec/language/Nysiis.java,118,167,ok,0,0,0,14,14,0.44,0.452,4.86,5.315,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_17f_transcodeRemaining__line118_167,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_17f_transcodeRemaining__line118_167/summary.json,/home/francisco/mt-harness/harness/executions/java/major/defects4j_final_catalog_full_per_target/targets/codec_17f_transcodeRemaining__line118_167/run.log
