run_name,run_dir,created_at_utc,started_at_utc,completed_at_utc,run_mode,run_status,failure_reason,failure_message,dataset,subject_id,version,target_id,target_id_meta,batch_id,run_group_id,run_index_for_target,runs_per_target,function_name,file_path,start_line,end_line,language,experiment_name,mutant_source,model_name,model_provider,prompt_name,prompt_version,temperature,n_requested_mutants,n_accepted_mutants,n_rejected_mutants,acceptance_rate,rej_duplicate_mutant,rej_unchanged_mutant,rej_non_executable_change,rej_non_executable_structural_change,rej_precode_not_found,rej_ambiguous_precode_match,generation_mode,dataset_split,missing_target_tests_policy,target_test_coverage_status,eligible_test_count,target_tests_csv_path,parsed_mutants_integrity,loaded_mutant_count,recovered_mutant_count,missing_mutant_count,notes,requested_mutant_count,indexed_input_row_count,indexed_used_row_count,deduplicated,total_mutants,build_successes,executable_mutants,killed_mutants,survived_mutants,baseline_failures,build_success_rate,executable_yield,mutation_score,parse_failed,parse_error_message,rej_invalid_json_response,indexed_rejected_artifact_count,target_run_count,new_mutants_for_target_in_run,repeated_mutants_from_prior_runs,cumulative_unique_mutants_for_target
batch04__libtiff-2007-07-13-09e8220-f2d989d__TIFFReadEncodedStrip__libtiff_2007_07_13_TIFFReadEncodedStrip_line124_168,harness/executions/c/llm/batch04/batch04__libtiff-2007-07-13-09e8220-f2d989d__TIFFReadEncodedStrip__libtiff_2007_07_13_TIFFReadEncodedStrip_line124_168,2026-06-28T00:35:04.890253+00:00,2026-06-28T21:59:54.846560+00:00,2026-06-28T22:00:42.603784+00:00,overwrite,ok,,,manybugs,libtiff-2007-07-13-09e8220-f2d989d,f,libtiff_2007_07_13_TIFFReadEncodedStrip__line124_168,libtiff_2007_07_13_TIFFReadEncodedStrip__line124_168,batch04,batch04__libtiff_2007_07_13_TIFFReadEncodedStrip_line124_168,1,1,TIFFReadEncodedStrip,libtiff/tif_read.c,124,168,c,batch04__libtiff-2007-07-13-09e8220-f2d989d__TIFFReadEncodedStrip__libtiff_2007_07_13_TIFFReadEncodedStrip_line124_168,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,3,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__libtiff-2007-07-13-09e8220-f2d989d__TIFFReadEncodedStrip__libtiff_2007_07_13_TIFFReadEncodedStrip_line124_168.json,8,8,8,True,8,8,8,8,0,0,1.0,1.0,1.0,False,,0,0,1,8,0,8
batch04__libtiff-2007-07-19-ce4b7af-7d6e298__TIFFSetupFields__libtiff_2007_07_19_TIFFSetupFields_line273_296,harness/executions/c/llm/batch04/batch04__libtiff-2007-07-19-ce4b7af-7d6e298__TIFFSetupFields__libtiff_2007_07_19_TIFFSetupFields_line273_296,2026-06-28T00:35:22.052311+00:00,2026-06-28T22:01:01.922525+00:00,2026-06-28T22:01:24.517201+00:00,overwrite,ok,,,manybugs,libtiff-2007-07-19-ce4b7af-7d6e298,f,libtiff_2007_07_19__TIFFSetupFields__line273_296,libtiff_2007_07_19__TIFFSetupFields__line273_296,batch04,batch04__libtiff_2007_07_19_TIFFSetupFields_line273_296,1,1,_TIFFSetupFields,libtiff/tif_dirinfo.c,273,296,c,batch04__libtiff-2007-07-19-ce4b7af-7d6e298__TIFFSetupFields__libtiff_2007_07_19_TIFFSetupFields_line273_296,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,3,5,0.375,0,0,0,1,0,0,batch_once,,report_and_skip,mapped,4,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,3,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__libtiff-2007-07-19-ce4b7af-7d6e298__TIFFSetupFields__libtiff_2007_07_19_TIFFSetupFields_line273_296.json,3,3,3,True,3,2,2,2,0,0,0.6666666666666666,0.6666666666666666,1.0,False,,0,5,1,3,0,3
batch04__libtiff-2007-08-24-827b6bc-22da1d6__TIFFMergeFields__libtiff_2007_08_24_TIFFMergeFields_line326_371,harness/executions/c/llm/batch04/batch04__libtiff-2007-08-24-827b6bc-22da1d6__TIFFMergeFields__libtiff_2007_08_24_TIFFMergeFields_line326_371,2026-06-28T00:35:44.685714+00:00,2026-06-28T22:01:44.524206+00:00,2026-06-28T22:02:04.573216+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__libtiff-2007-08-24-827b6bc-22da1d6__TIFFMergeFields__libtiff_2007_08_24_TIFFMergeFields_line326_371/generation,manybugs,libtiff-2007-08-24-827b6bc-22da1d6,f,libtiff_2007_08_24__TIFFMergeFields__line326_371,libtiff_2007_08_24__TIFFMergeFields__line326_371,batch04,batch04__libtiff_2007_08_24_TIFFMergeFields_line326_371,1,1,_TIFFMergeFields,libtiff/tif_dirinfo.c,326,371,c,batch04__libtiff-2007-08-24-827b6bc-22da1d6__TIFFMergeFields__libtiff_2007_08_24_TIFFMergeFields_line326_371,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__libtiff-2007-08-24-827b6bc-22da1d6__TIFFMergeFields__libtiff_2007_08_24_TIFFMergeFields_line326_371/generation,0,,,,,,,,,,,,,True,Failed to locate a JSON object in LLM output,1,0,1,0,0,0
batch04__libtiff-2007-11-02-371336d-865f7b2__TIFFWriteDirectorySec__libtiff_2007_11_02_TIFFWriteDirectorySec_line308_852,harness/executions/c/llm/batch04/batch04__libtiff-2007-11-02-371336d-865f7b2__TIFFWriteDirectorySec__libtiff_2007_11_02_TIFFWriteDirectorySec_line308_852,2026-06-28T00:36:07.071872+00:00,2026-06-28T22:02:04.734885+00:00,2026-06-28T22:02:49.880443+00:00,overwrite,ok,,,manybugs,libtiff-2007-11-02-371336d-865f7b2,f,libtiff_2007_11_02_TIFFWriteDirectorySec__line308_852,libtiff_2007_11_02_TIFFWriteDirectorySec__line308_852,batch04,batch04__libtiff_2007_11_02_TIFFWriteDirectorySec_line308_852,1,1,TIFFWriteDirectorySec,libtiff/tif_dirwrite.c,308,852,c,batch04__libtiff-2007-11-02-371336d-865f7b2__TIFFWriteDirectorySec__libtiff_2007_11_02_TIFFWriteDirectorySec_line308_852,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,7,1,0.875,0,0,0,1,0,0,batch_once,,report_and_skip,mapped,2,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,7,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__libtiff-2007-11-02-371336d-865f7b2__TIFFWriteDirectorySec__libtiff_2007_11_02_TIFFWriteDirectorySec_line308_852.json,7,7,7,True,7,6,6,6,0,0,0.8571428571428571,0.8571428571428571,1.0,False,,0,1,1,7,0,7
batch04__libtiff-2008-09-05-d59e7df-5f42dba__cpStrips__libtiff_2008_09_05_cpStrips_line231_258,harness/executions/c/llm/batch04/batch04__libtiff-2008-09-05-d59e7df-5f42dba__cpStrips__libtiff_2008_09_05_cpStrips_line231_258,2026-06-28T00:36:26.086736+00:00,2026-06-28T22:03:09.587424+00:00,2026-06-28T22:03:36.793003+00:00,overwrite,ok,,,manybugs,libtiff-2008-09-05-d59e7df-5f42dba,f,libtiff_2008_09_05_cpStrips__line231_258,libtiff_2008_09_05_cpStrips__line231_258,batch04,batch04__libtiff_2008_09_05_cpStrips_line231_258,1,1,cpStrips,tools/tiffsplit.c,231,258,c,batch04__libtiff-2008-09-05-d59e7df-5f42dba__cpStrips__libtiff_2008_09_05_cpStrips_line231_258,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,6,2,0.75,0,0,0,2,0,0,batch_once,,report_and_skip,mapped,3,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,6,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__libtiff-2008-09-05-d59e7df-5f42dba__cpStrips__libtiff_2008_09_05_cpStrips_line231_258.json,6,6,6,True,6,6,6,6,0,0,1.0,1.0,1.0,False,,0,2,1,6,0,6
batch04__libtiff-2008-12-30-362dee5-565eaa2__TIFFWriteDirectoryTagSubifd__libtiff_2008_12_30_TIFFWriteDirectoryTagSubifd_line1716_1770,harness/executions/c/llm/batch04/batch04__libtiff-2008-12-30-362dee5-565eaa2__TIFFWriteDirectoryTagSubifd__libtiff_2008_12_30_TIFFWriteDirectoryTagSubifd_line1716_1770,2026-06-28T00:36:43.983621+00:00,2026-06-28T22:03:56.789350+00:00,2026-06-28T22:04:43.418721+00:00,overwrite,ok,,,manybugs,libtiff-2008-12-30-362dee5-565eaa2,f,libtiff_2008_12_30_TIFFWriteDirectoryTagSubifd__line1716_1770,libtiff_2008_12_30_TIFFWriteDirectoryTagSubifd__line1716_1770,batch04,batch04__libtiff_2008_12_30_TIFFWriteDirectoryTagSubifd_line1716_1770,1,1,TIFFWriteDirectoryTagSubifd,libtiff/tif_dirwrite.c,1716,1770,c,batch04__libtiff-2008-12-30-362dee5-565eaa2__TIFFWriteDirectoryTagSubifd__libtiff_2008_12_30_TIFFWriteDirectoryTagSubifd_line1716_1770,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,2,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__libtiff-2008-12-30-362dee5-565eaa2__TIFFWriteDirectoryTagSubifd__libtiff_2008_12_30_TIFFWriteDirectoryTagSubifd_line1716_1770.json,8,8,8,True,8,8,8,4,4,0,1.0,1.0,0.5,False,,0,0,1,8,0,8
batch04__libtiff-2009-02-05-764dbba-2e42d63__loadImage__libtiff_2009_02_05_loadImage_line4948_5131,harness/executions/c/llm/batch04/batch04__libtiff-2009-02-05-764dbba-2e42d63__loadImage__libtiff_2009_02_05_loadImage_line4948_5131,2026-06-28T00:37:02.987872+00:00,2026-06-28T22:05:03.388584+00:00,2026-06-28T22:05:44.504114+00:00,overwrite,ok,,,manybugs,libtiff-2009-02-05-764dbba-2e42d63,f,libtiff_2009_02_05_loadImage__line4948_5131,libtiff_2009_02_05_loadImage__line4948_5131,batch04,batch04__libtiff_2009_02_05_loadImage_line4948_5131,1,1,loadImage,tools/tiffcrop.c,4948,5131,c,batch04__libtiff-2009-02-05-764dbba-2e42d63__loadImage__libtiff_2009_02_05_loadImage_line4948_5131,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,11,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__libtiff-2009-02-05-764dbba-2e42d63__loadImage__libtiff_2009_02_05_loadImage_line4948_5131.json,8,8,8,True,8,8,8,8,0,0,1.0,1.0,1.0,False,,0,0,1,8,0,8
batch04__libtiff-2009-06-30-b44af47-e0b51f3__processCompressOptions__libtiff_2009_06_30_processCompressOptions_line329_371,harness/executions/c/llm/batch04/batch04__libtiff-2009-06-30-b44af47-e0b51f3__processCompressOptions__libtiff_2009_06_30_processCompressOptions_line329_371,2026-06-28T00:37:18.338751+00:00,2026-06-28T22:06:04.587024+00:00,2026-06-28T22:06:24.077034+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__libtiff-2009-06-30-b44af47-e0b51f3__processCompressOptions__libtiff_2009_06_30_processCompressOptions_line329_371/generation,manybugs,libtiff-2009-06-30-b44af47-e0b51f3,f,libtiff_2009_06_30_processCompressOptions__line329_371,libtiff_2009_06_30_processCompressOptions__line329_371,batch04,batch04__libtiff_2009_06_30_processCompressOptions_line329_371,1,1,processCompressOptions,tools/tiffcp.c,329,371,c,batch04__libtiff-2009-06-30-b44af47-e0b51f3__processCompressOptions__libtiff_2009_06_30_processCompressOptions_line329_371,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__libtiff-2009-06-30-b44af47-e0b51f3__processCompressOptions__libtiff_2009_06_30_processCompressOptions_line329_371/generation,0,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Invalid \escape: line 29 column 39 (char 938),1,0,1,0,0,0
batch04__lighttpd-1806-1807__config_check_cond_nocache__lighttpd_1806_1807_config_check_cond_nocache_line214_474,harness/executions/c/llm/batch04/batch04__lighttpd-1806-1807__config_check_cond_nocache__lighttpd_1806_1807_config_check_cond_nocache_line214_474,2026-06-28T00:37:38.359272+00:00,2026-06-28T22:06:24.238697+00:00,2026-06-28T22:06:44.379562+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__lighttpd-1806-1807__config_check_cond_nocache__lighttpd_1806_1807_config_check_cond_nocache_line214_474/generation,manybugs,lighttpd-1806-1807,f,lighttpd_1806_1807_config_check_cond_nocache__line214_474,lighttpd_1806_1807_config_check_cond_nocache__line214_474,batch04,batch04__lighttpd_1806_1807_config_check_cond_nocache_line214_474,1,1,config_check_cond_nocache,src/configfile-glue.c,214,474,c,batch04__lighttpd-1806-1807__config_check_cond_nocache__lighttpd_1806_1807_config_check_cond_nocache_line214_474,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__lighttpd-1806-1807__config_check_cond_nocache__lighttpd_1806_1807_config_check_cond_nocache_line214_474/generation,0,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Invalid \escape: line 35 column 41 (char 1302),1,0,1,0,0,0
batch04__lighttpd-1913-1914__cgi_create_env__lighttpd_1913_1914_cgi_create_env_line583_916,harness/executions/c/llm/batch04/batch04__lighttpd-1913-1914__cgi_create_env__lighttpd_1913_1914_cgi_create_env_line583_916,2026-06-28T00:37:57.085425+00:00,2026-06-28T22:06:44.542217+00:00,2026-06-28T22:07:27.076829+00:00,overwrite,ok,,,manybugs,lighttpd-1913-1914,f,lighttpd_1913_1914_cgi_create_env__line583_916,lighttpd_1913_1914_cgi_create_env__line583_916,batch04,batch04__lighttpd_1913_1914_cgi_create_env_line583_916,1,1,cgi_create_env,src/mod_cgi.c,583,916,c,batch04__lighttpd-1913-1914__cgi_create_env__lighttpd_1913_1914_cgi_create_env_line583_916,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,3,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__lighttpd-1913-1914__cgi_create_env__lighttpd_1913_1914_cgi_create_env_line583_916.json,8,8,8,True,8,6,6,6,0,0,0.75,0.75,1.0,False,,0,0,1,8,0,8
batch04__lighttpd-2254-2259__URIHANDLER_FUNC__lighttpd_2254_2259_URIHANDLER_FUNC_line197_327,harness/executions/c/llm/batch04/batch04__lighttpd-2254-2259__URIHANDLER_FUNC__lighttpd_2254_2259_URIHANDLER_FUNC_line197_327,2026-06-28T00:38:17.859272+00:00,2026-06-28T22:07:46.928256+00:00,2026-06-28T22:08:30.435242+00:00,overwrite,ok,,,manybugs,lighttpd-2254-2259,f,lighttpd_2254_2259_URIHANDLER_FUNC__line197_327,lighttpd_2254_2259_URIHANDLER_FUNC__line197_327,batch04,batch04__lighttpd_2254_2259_URIHANDLER_FUNC_line197_327,1,1,URIHANDLER_FUNC,src/mod_secure_download.c,197,327,c,batch04__lighttpd-2254-2259__URIHANDLER_FUNC__lighttpd_2254_2259_URIHANDLER_FUNC_line197_327,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,7,1,0.875,0,0,0,1,0,0,batch_once,,report_and_skip,mapped,3,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,7,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__lighttpd-2254-2259__URIHANDLER_FUNC__lighttpd_2254_2259_URIHANDLER_FUNC_line197_327.json,7,7,7,True,7,7,7,7,0,0,1.0,1.0,1.0,False,,0,1,1,7,0,7
batch04__lighttpd-2330-2331__mod_compress_physical__lighttpd_2330_2331_mod_compress_physical_line603_791,harness/executions/c/llm/batch04/batch04__lighttpd-2330-2331__mod_compress_physical__lighttpd_2330_2331_mod_compress_physical_line603_791,2026-06-28T00:39:23.599204+00:00,2026-06-28T22:09:32.258629+00:00,2026-06-28T22:09:52.100052+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__lighttpd-2330-2331__mod_compress_physical__lighttpd_2330_2331_mod_compress_physical_line603_791/generation,manybugs,lighttpd-2330-2331,f,lighttpd_2330_2331_mod_compress_physical__line603_791,lighttpd_2330_2331_mod_compress_physical__line603_791,batch04,batch04__lighttpd_2330_2331_mod_compress_physical_line603_791,1,1,mod_compress_physical,src/mod_compress.c,603,791,c,batch04__lighttpd-2330-2331__mod_compress_physical__lighttpd_2330_2331_mod_compress_physical_line603_791,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__lighttpd-2330-2331__mod_compress_physical__lighttpd_2330_2331_mod_compress_physical_line603_791/generation,0,,,,,,,,,,,,,True,Failed to locate a JSON object in LLM output,1,0,1,0,0,0
batch04__lighttpd-2661-2662__accesslog_append_escaped__lighttpd_2661_2662_accesslog_append_escaped_line166_209,harness/executions/c/llm/batch04/batch04__lighttpd-2661-2662__accesslog_append_escaped__lighttpd_2661_2662_accesslog_append_escaped_line166_209,2026-06-28T00:38:40.580169+00:00,2026-06-28T22:08:49.545515+00:00,2026-06-28T22:09:08.888894+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__lighttpd-2661-2662__accesslog_append_escaped__lighttpd_2661_2662_accesslog_append_escaped_line166_209/generation,manybugs,lighttpd-2661-2662,f,lighttpd_2661_2662_accesslog_append_escaped__line166_209,lighttpd_2661_2662_accesslog_append_escaped__line166_209,batch04,batch04__lighttpd_2661_2662_accesslog_append_escaped_line166_209,1,1,accesslog_append_escaped,src/mod_accesslog.c,166,209,c,batch04__lighttpd-2661-2662__accesslog_append_escaped__lighttpd_2661_2662_accesslog_append_escaped_line166_209,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__lighttpd-2661-2662__accesslog_append_escaped__lighttpd_2661_2662_accesslog_append_escaped_line166_209/generation,0,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 21 column 53 (char 782)",1,0,1,0,0,0
batch04__lighttpd-2785-2786__http_request_parse__lighttpd_2785_2786_http_request_parse_line275_592,harness/executions/c/llm/batch04/batch04__lighttpd-2785-2786__http_request_parse__lighttpd_2785_2786_http_request_parse_line275_592,2026-06-28T00:39:03.676721+00:00,2026-06-28T22:09:09.050672+00:00,2026-06-28T22:09:13.010755+00:00,overwrite,ok,,,manybugs,lighttpd-2785-2786,f,lighttpd_2785_2786_http_request_parse__line275_592,lighttpd_2785_2786_http_request_parse__line275_592,batch04,batch04__lighttpd_2785_2786_http_request_parse_line275_592,1,1,http_request_parse,src/request.c,275,592,c,batch04__lighttpd-2785-2786__http_request_parse__lighttpd_2785_2786_http_request_parse_line275_592,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,3,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__lighttpd-2785-2786__http_request_parse__lighttpd_2785_2786_http_request_parse_line275_592.json,8,8,8,True,8,0,0,0,0,8,0.0,0.0,,False,,0,0,1,8,0,8
batch04__python-69223-69224__select_select__python_69223_69224_select_select_line191_314,harness/executions/c/llm/batch04/batch04__python-69223-69224__select_select__python_69223_69224_select_select_line191_314,2026-06-28T00:39:47.491076+00:00,2026-06-28T22:09:52.262095+00:00,2026-06-28T22:10:11.855354+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__python-69223-69224__select_select__python_69223_69224_select_select_line191_314/generation,manybugs,python-69223-69224,f,python_69223_69224_select_select__line191_314,python_69223_69224_select_select__line191_314,batch04,batch04__python_69223_69224_select_select_line191_314,1,1,select_select,Modules/selectmodule.c,191,314,c,batch04__python-69223-69224__select_select__python_69223_69224_select_select_line191_314,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__python-69223-69224__select_select__python_69223_69224_select_select_line191_314/generation,0,,,,,,,,,,,,,False,Expected LLM response to contain a 'mutants' list,0,0,1,0,0,0
batch04__python-69368-69372__fold_binops_on_constants__python_69368_69372_fold_binops_on_constants_line149_236,harness/executions/c/llm/batch04/batch04__python-69368-69372__fold_binops_on_constants__python_69368_69372_fold_binops_on_constants_line149_236,2026-06-28T00:40:10.664530+00:00,2026-06-28T22:10:12.035320+00:00,2026-06-28T22:10:51.000744+00:00,overwrite,ok,,,manybugs,python-69368-69372,f,python_69368_69372_fold_binops_on_constants__line149_236,python_69368_69372_fold_binops_on_constants__line149_236,batch04,batch04__python_69368_69372_fold_binops_on_constants_line149_236,1,1,fold_binops_on_constants,Python/peephole.c,149,236,c,batch04__python-69368-69372__fold_binops_on_constants__python_69368_69372_fold_binops_on_constants_line149_236,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,5,3,0.625,0,0,0,1,0,0,batch_once,,report_and_skip,mapped,1,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,5,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__python-69368-69372__fold_binops_on_constants__python_69368_69372_fold_binops_on_constants_line149_236.json,5,5,5,True,5,2,2,2,0,0,0.4,0.4,1.0,False,,0,3,1,5,0,5
batch04__python-69783-69784__PyInit_signal__python_69783_69784_PyInit_signal_line691_994,harness/executions/c/llm/batch04/batch04__python-69783-69784__PyInit_signal__python_69783_69784_PyInit_signal_line691_994,2026-06-28T00:40:38.950713+00:00,2026-06-28T22:11:10.707207+00:00,2026-06-28T22:12:47.839248+00:00,overwrite,ok,,,manybugs,python-69783-69784,f,python_69783_69784_PyInit_signal__line691_994,python_69783_69784_PyInit_signal__line691_994,batch04,batch04__python_69783_69784_PyInit_signal_line691_994,1,1,PyInit_signal,Modules/signalmodule.c,691,994,c,batch04__python-69783-69784__PyInit_signal__python_69783_69784_PyInit_signal_line691_994,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,1,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__python-69783-69784__PyInit_signal__python_69783_69784_PyInit_signal_line691_994.json,8,8,8,True,8,7,7,0,7,0,0.875,0.875,0.0,False,,0,0,1,8,0,8
batch04__python-69934-69935__trip_signal__python_69934_69935_trip_signal_line177_188,harness/executions/c/llm/batch04/batch04__python-69934-69935__trip_signal__python_69934_69935_trip_signal_line177_188,2026-06-28T00:41:05.099794+00:00,2026-06-28T22:13:07.192343+00:00,2026-06-28T22:20:03.117556+00:00,overwrite,ok,,,manybugs,python-69934-69935,f,python_69934_69935_trip_signal__line177_188,python_69934_69935_trip_signal__line177_188,batch04,batch04__python_69934_69935_trip_signal_line177_188,1,1,trip_signal,Modules/signalmodule.c,177,188,c,batch04__python-69934-69935__trip_signal__python_69934_69935_trip_signal_line177_188,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,1,harness/datasets/coverage/catalogs/manybugs_all_pilots/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_c_v1.txt; Config file: tmp/batch_configs/batch04/batch04__python-69934-69935__trip_signal__python_69934_69935_trip_signal_line177_188.json,8,8,8,True,8,6,6,6,0,0,0.75,0.75,1.0,False,,0,0,1,8,0,8
batch04__python-69945-69946__m_log2__python_69945_69946_m_log2_line588_627,harness/executions/c/llm/batch04/batch04__python-69945-69946__m_log2__python_69945_69946_m_log2_line588_627,2026-06-28T00:41:31.116153+00:00,2026-06-28T22:20:22.976445+00:00,2026-06-28T22:20:22.978319+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__python-69945-69946__m_log2__python_69945_69946_m_log2_line588_627/generation,manybugs,python-69945-69946,f,python_69945_69946_m_log2__line588_627,python_69945_69946_m_log2__line588_627,batch04,batch04__python_69945_69946_m_log2_line588_627,1,1,m_log2,Modules/mathmodule.c,588,627,c,batch04__python-69945-69946__m_log2__python_69945_69946_m_log2_line588_627,llm,llama3.1:8b,ollama,line_edit_prompt_c_v1,c_v1,0.8,8,0,8,0.0,0,0,0,8,0,0,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/c/llm/batch04/batch04__python-69945-69946__m_log2__python_69945_69946_m_log2_line588_627/generation,0,,,,,,,,,,,,,False,,0,8,1,0,0,0
