run_name,run_dir,created_at_utc,started_at_utc,completed_at_utc,run_mode,run_status,failure_reason,failure_message,dataset,subject_id,version,target_id,target_id_meta,batch_id,run_group_id,run_index_for_target,runs_per_target,function_name,file_path,start_line,end_line,language,experiment_name,mutant_source,model_name,model_provider,prompt_name,prompt_version,temperature,n_requested_mutants,n_accepted_mutants,n_rejected_mutants,acceptance_rate,rej_duplicate_mutant,rej_unchanged_mutant,rej_non_executable_change,rej_non_executable_structural_change,rej_precode_not_found,rej_ambiguous_precode_match,generation_mode,dataset_split,missing_target_tests_policy,target_test_coverage_status,eligible_test_count,target_tests_csv_path,parsed_mutants_integrity,loaded_mutant_count,recovered_mutant_count,missing_mutant_count,notes,requested_mutant_count,indexed_input_row_count,indexed_used_row_count,deduplicated,total_mutants,build_successes,executable_mutants,killed_mutants,survived_mutants,baseline_failures,build_success_rate,executable_yield,mutation_score,parse_failed,parse_error_message,rej_invalid_json_response,indexed_rejected_artifact_count,target_run_count,new_mutants_for_target_in_run,repeated_mutants_from_prior_runs,cumulative_unique_mutants_for_target
batch01__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,harness/executions/runs/batch01__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,2026-04-14T12:46:58.741484+00:00,2026-05-03T03:50:53.150151+00:00,2026-05-03T03:50:54.090039+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/runs/batch01__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181/generation,defects4j,Csv_1,f,csv_1f_encapsulatedTokenLexer__line181_225,csv_1f_encapsulatedTokenLexer__line181_225,batch01,,1,,encapsulatedTokenLexer,src/main/java/org/apache/commons/csv/CSVLexer.java,181,225,java,batch01__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,0,8,0.0,0,0,0,0,0,0,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/runs/batch01__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181/generation,0,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 15 column 55 (char 588)",1,0,10,0,0,0
batch01__Csv_1__initializeHeader__csv_1f_initializeHeader_line169,harness/executions/runs/batch01__Csv_1__initializeHeader__csv_1f_initializeHeader_line169,2026-04-14T13:00:40.675728+00:00,2026-05-03T03:57:32.981546+00:00,2026-05-03T03:58:05.783361+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_initializeHeader__line169_193,csv_1f_initializeHeader__line169_193,batch01,,1,,initializeHeader,src/main/java/org/apache/commons/csv/CSVParser.java,169,193,java,batch01__Csv_1__initializeHeader__csv_1f_initializeHeader_line169,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,4,4,0.5,0,0,0,4,0,0,batch_once,,report_and_skip,mapped,24,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,4,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,4,4,4,True,4,3,3,2,1,0,0.75,0.75,0.6666666666666666,False,,0,4,10,4,0,4
batch01__Csv_1__iterator__csv_1f_iterator_line199,harness/executions/runs/batch01__Csv_1__iterator__csv_1f_iterator_line199,2026-04-14T13:11:07.579984+00:00,2026-05-03T04:00:08.597353+00:00,2026-05-03T04:00:55.478906+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_iterator__line199_238,csv_1f_iterator__line199_238,batch01,,2,,iterator,src/main/java/org/apache/commons/csv/CSVParser.java,199,238,java,batch01__Csv_1__iterator__csv_1f_iterator_line199,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,7,1,0.875,0,0,0,1,0,0,batch_once,,report_and_skip,mapped,4,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,7,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,7,7,7,True,7,4,4,4,0,0,0.5714285714285714,0.5714285714285714,1.0,False,,0,1,10,7,0,12
batch01__Csv_1__printAndEscape__csv_1f_printAndEscape_line150,harness/executions/runs/batch01__Csv_1__printAndEscape__csv_1f_printAndEscape_line150,2026-04-14T12:47:46.995717+00:00,2026-05-03T03:50:54.274891+00:00,2026-05-03T03:56:39.988846+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_printAndEscape__line150_186,csv_1f_printAndEscape__line150_186,batch01,,1,,printAndEscape,src/main/java/org/apache/commons/csv/CSVPrinter.java,150,186,java,batch01__Csv_1__printAndEscape__csv_1f_printAndEscape_line150,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,1,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,8,8,True,8,8,8,5,3,0,1.0,1.0,0.625,False,,0,0,10,8,0,8
batch01__Csv_1__printComment__csv_1f_printComment_line100,harness/executions/runs/batch01__Csv_1__printComment__csv_1f_printComment_line100,2026-04-14T12:56:46.701409+00:00,2026-05-03T03:56:40.826255+00:00,2026-05-03T03:57:32.079604+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_printComment__line100_128,csv_1f_printComment__line100_128,batch01,,1,,printComment,src/main/java/org/apache/commons/csv/CSVPrinter.java,100,128,java,batch01__Csv_1__printComment__csv_1f_printComment_line100,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,3,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,8,8,True,8,7,7,6,1,0,0.875,0.875,0.8571428571428571,False,,0,0,10,8,0,8
batch01__Csv_1__readEscape__csv_1f_readEscape_line63,harness/executions/runs/batch01__Csv_1__readEscape__csv_1f_readEscape_line63,2026-04-14T13:02:43.407328+00:00,2026-05-03T03:58:06.457239+00:00,2026-05-03T03:58:38.251435+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_readEscape__line63_80,csv_1f_readEscape__line63_80,batch01,,1,,readEscape,src/main/java/org/apache/commons/csv/Lexer.java,63,80,java,batch01__Csv_1__readEscape__csv_1f_readEscape_line63,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,3,5,0.375,1,0,4,0,0,0,batch_once,,report_and_skip,mapped,3,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,3,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,3,3,3,True,3,3,3,2,1,0,1.0,1.0,0.6666666666666666,False,,0,5,10,3,0,3
batch01__Csv_1__read__csv_1f_read_line79,harness/executions/runs/batch01__Csv_1__read__csv_1f_read_line79,2026-04-14T12:42:52.335490+00:00,2026-05-03T03:49:59.813160+00:00,2026-05-03T03:50:52.334484+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_read__line79_107,csv_1f_read__line79_107,batch01,,1,,read,src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,79,107,java,batch01__Csv_1__read__csv_1f_read_line79,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,2,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,8,8,True,8,8,8,3,5,0,1.0,1.0,0.375,False,,0,0,10,8,0,8
batch01__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137,harness/executions/runs/batch01__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137,2026-04-14T12:34:26.788857+00:00,2026-05-03T03:44:16.733103+00:00,2026-05-03T03:49:58.998867+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_simpleTokenLexer__line137_166,csv_1f_simpleTokenLexer__line137_166,batch01,,1,,simpleTokenLexer,src/main/java/org/apache/commons/csv/CSVLexer.java,137,166,java,batch01__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,30,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,8,8,True,8,8,8,6,2,0,1.0,1.0,0.75,False,,0,0,10,8,0,8
batch01__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82,harness/executions/runs/batch01__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82,2026-04-14T13:07:29.776385+00:00,2026-05-03T03:59:17.783112+00:00,2026-05-03T04:00:07.687249+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_trimTrailingSpaces__line82_90,csv_1f_trimTrailingSpaces__line82_90,batch01,,1,,trimTrailingSpaces,src/main/java/org/apache/commons/csv/Lexer.java,82,90,java,batch01__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,7,1,0.875,0,0,0,1,0,0,batch_once,,report_and_skip,mapped,5,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,7,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,7,7,7,True,7,7,7,3,4,0,1.0,1.0,0.42857142857142855,False,,0,1,10,7,0,7
batch01__Csv_1__validate__csv_1f_validate_line175,harness/executions/runs/batch01__Csv_1__validate__csv_1f_validate_line175,2026-04-14T13:04:54.735395+00:00,2026-05-03T03:58:38.966716+00:00,2026-05-03T03:59:16.939018+00:00,overwrite,ok,,,defects4j,Csv_1,f,csv_1f_validate__line175_195,csv_1f_validate__line175_195,batch01,,1,,validate,src/main/java/org/apache/commons/csv/CSVFormat.java,175,195,java,batch01__Csv_1__validate__csv_1f_validate_line175,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,5,3,0.625,0,0,0,3,0,0,batch_once,,report_and_skip,mapped,39,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,5,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,5,5,5,True,5,5,5,5,0,0,1.0,1.0,1.0,False,,0,3,10,5,0,5
batch01__Lang_1__add__lang_1f_add_line173,harness/executions/runs/batch01__Lang_1__add__lang_1f_add_line173,2026-04-14T08:53:20.947088+00:00,2026-05-03T02:00:18.922971+00:00,2026-05-03T02:06:03.079866+00:00,overwrite,ok,,,defects4j,Lang_1,f,lang_1f_add__line173_200,lang_1f_add__line173_200,batch01,,1,,add,src/main/java/org/apache/commons/lang3/CharSet.java,173,200,java,batch01__Lang_1__add__lang_1f_add_line173,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,6,2,0.75,0,0,0,2,0,0,batch_once,,report_and_skip,mapped,23,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,6,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,6,6,6,True,6,6,6,5,1,0,1.0,1.0,0.8333333333333334,False,,0,2,10,6,0,6
batch01__Lang_1__append__lang_1f_append_line821,harness/executions/runs/batch01__Lang_1__append__lang_1f_append_line821,2026-04-14T09:24:22.419422+00:00,2026-05-03T02:20:16.447144+00:00,2026-05-03T02:27:14.161962+00:00,overwrite,ok,,,defects4j,Lang_1,f,lang_1f_append__line821_854,lang_1f_append__line821_854,batch01,,1,,append,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java,821,854,java,batch01__Lang_1__append__lang_1f_append_line821,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,7,1,0.875,1,0,0,0,0,0,batch_once,,report_and_skip,mapped,24,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,7,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,7,7,7,True,7,7,7,7,0,0,1.0,1.0,1.0,False,,0,1,10,7,0,7
batch01__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287,harness/executions/runs/batch01__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287,2026-04-14T08:11:17.113771+00:00,2026-05-03T01:34:32.962995+00:00,2026-05-03T01:41:39.252746+00:00,overwrite,ok,,,defects4j,Lang_1,f,lang_1f_arrayMemberEquals__line287_316,lang_1f_arrayMemberEquals__line287_316,batch01,,1,,arrayMemberEquals,src/main/java/org/apache/commons/lang3/AnnotationUtils.java,287,316,java,batch01__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,2,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,8,8,True,8,8,8,2,6,0,1.0,1.0,0.25,False,,0,0,10,8,0,8
batch01__Lang_1__containsAny__lang_1f_containsAny_line1515,harness/executions/runs/batch01__Lang_1__containsAny__lang_1f_containsAny_line1515,2026-04-14T09:14:46.115999+00:00,2026-05-03T02:06:03.522022+00:00,2026-05-03T02:13:12.136467+00:00,overwrite,ok,,,defects4j,Lang_1,f,lang_1f_containsAny__line1515_1543,lang_1f_containsAny__line1515_1543,batch01,,1,,containsAny,src/main/java/org/apache/commons/lang3/StringUtils.java,1515,1543,java,batch01__Lang_1__containsAny__lang_1f_containsAny_line1515,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,7,1,0.875,1,0,0,0,0,0,batch_once,,report_and_skip,mapped,8,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,7,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,7,7,7,True,7,7,7,7,0,0,1.0,1.0,1.0,False,,0,1,10,7,0,7
batch01__Lang_1__containsNone__lang_1f_containsNone_line1771,harness/executions/runs/batch01__Lang_1__containsNone__lang_1f_containsNone_line1771,2026-04-14T09:19:55.087392+00:00,2026-05-03T02:13:12.575455+00:00,2026-05-03T02:20:16.058130+00:00,overwrite,ok,,,defects4j,Lang_1,f,lang_1f_containsNone__line1771_1799,lang_1f_containsNone__line1771_1799,batch01,,1,,containsNone,src/main/java/org/apache/commons/lang3/StringUtils.java,1771,1799,java,batch01__Lang_1__containsNone__lang_1f_containsNone_line1771,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,8,0,1.0,0,0,0,0,0,0,batch_once,,report_and_skip,mapped,9,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,8,8,True,8,7,7,5,2,0,0.875,0.875,0.7142857142857143,False,,0,0,10,8,0,8
batch01__Lang_1__createBigInteger__lang_1f_createBigInteger_line723,harness/executions/runs/batch01__Lang_1__createBigInteger__lang_1f_createBigInteger_line723,2026-04-14T09:32:41.816479+00:00,2026-05-03T02:34:16.653340+00:00,2026-05-03T02:40:02.207722+00:00,overwrite,ok,,,defects4j,Lang_1,f,lang_1f_createBigInteger__line723_747,lang_1f_createBigInteger__line723_747,batch01,,1,,createBigInteger,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,723,747,java,batch01__Lang_1__createBigInteger__lang_1f_createBigInteger_line723,llm,codestral:22b,ollama,line_edit_prompt_v1,file_based,0.2,8,6,2,0.75,0,0,0,2,0,0,batch_once,,report_and_skip,mapped,5,harness/datasets/coverage/catalogs/defects4j_pilot_catalog/target_tests.csv,ok,6,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,6,6,6,True,6,6,6,6,0,0,1.0,1.0,1.0,False,,0,2,10,6,0,6
