run_name,run_dir,created_at_utc,started_at_utc,completed_at_utc,run_mode,run_status,failure_reason,failure_message,dataset,subject_id,version,target_id,target_id_meta,batch_id,run_group_id,run_index_for_target,runs_per_target,function_name,file_path,start_line,end_line,language,experiment_name,mutant_source,model_name,model_provider,prompt_name,prompt_version,temperature,n_requested_mutants,n_accepted_mutants,n_rejected_mutants,acceptance_rate,rej_duplicate_mutant,rej_unchanged_mutant,rej_non_executable_change,rej_non_executable_structural_change,rej_precode_not_found,rej_ambiguous_precode_match,generation_mode,dataset_split,missing_target_tests_policy,target_test_coverage_status,eligible_test_count,target_tests_csv_path,parsed_mutants_integrity,loaded_mutant_count,recovered_mutant_count,missing_mutant_count,notes,requested_mutant_count,indexed_input_row_count,indexed_used_row_count,deduplicated,total_mutants,build_successes,executable_mutants,killed_mutants,survived_mutants,baseline_failures,build_success_rate,executable_yield,mutation_score,parse_failed,parse_error_message,rej_invalid_json_response,indexed_rejected_artifact_count,target_run_count,new_mutants_for_target_in_run,repeated_mutants_from_prior_runs,cumulative_unique_mutants_for_target
batch01__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323,harness/executions/java/llm/batch01/runs/batch01__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323,2026-04-18T12:20:06.491996+00:00,2026-04-18T12:19:43.257874+00:00,2026-04-18T12:20:06.678310+00:00,overwrite,failure,invalid_json_response,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 22 column 49 (char 1178)",defects4j,JacksonDatabind_1,f,jacksondatabind_1f_resolveCreators__line323_403,jacksondatabind_1f_resolveCreators__line323_403,batch01,batch01__jacksondatabind_1f_resolveCreators_line323,1,1,resolveCreators,src/main/java/com/fasterxml/jackson/databind/introspect/AnnotatedClass.java,323,403,java,batch01__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 22 column 49 (char 1178)",8,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 22 column 49 (char 1178)",1,0,2,0,0,0
batch01__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,harness/executions/java/llm/batch01/runs/batch01__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,2026-04-18T12:24:28.403307+00:00,2026-04-18T12:24:15.720194+00:00,2026-04-18T12:24:28.529355+00:00,overwrite,failure,invalid_json_response,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 14 column 37 (char 569)",defects4j,JacksonXml_1,f,jacksonxml_1f__findRootName__line63_91,jacksonxml_1f__findRootName__line63_91,batch01,batch01__jacksonxml_1f_findRootName_line63,1,1,_findRootName,src/main/java/com/fasterxml/jackson/dataformat/xml/util/XmlRootNameLookup.java,63,91,java,batch01__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 14 column 37 (char 569)",8,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 14 column 37 (char 569)",1,0,2,0,0,0
batch01__Jsoup_13__findElements__jsoup_13f_findElements_line120,harness/executions/java/llm/batch01/runs/batch01__Jsoup_13__findElements__jsoup_13f_findElements_line120,2026-04-18T12:24:58.157347+00:00,2026-04-18T12:24:44.136222+00:00,2026-04-18T12:24:58.262137+00:00,overwrite,failure,invalid_json_response,Failed to parse extracted JSON object: Expecting property name enclosed in double quotes: line 7 column 118 (char 349),defects4j,Jsoup_13,f,jsoup_13f_findElements__line120_152,jsoup_13f_findElements__line120_152,batch01,batch01__jsoup_13f_findElements_line120,1,1,findElements,src/main/java/org/jsoup/select/QueryParser.java,120,152,java,batch01__Jsoup_13__findElements__jsoup_13f_findElements_line120,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,Failed to parse extracted JSON object: Expecting property name enclosed in double quotes: line 7 column 118 (char 349),8,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Expecting property name enclosed in double quotes: line 7 column 118 (char 349),1,0,3,0,0,0
batch01__Jsoup_41__referrer__jsoup_41f_referrer_line90,harness/executions/java/llm/batch01/runs/batch01__Jsoup_41__referrer__jsoup_41f_referrer_line90,2026-04-18T12:26:28.056823+00:00,2026-04-18T12:26:14.031095+00:00,2026-04-18T12:26:28.056801+00:00,overwrite,no_valid_mutants,,,defects4j,Jsoup_41,f,jsoup_41f_referrer__line90_159,jsoup_41f_referrer__line90_159,batch01,batch01__jsoup_41f_referrer_line90,1,1,referrer,src/main/java/org/jsoup/Connection.java,90,159,java,batch01__Jsoup_41__referrer__jsoup_41f_referrer_line90,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,8,0,0,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,0,,,,,,,,,,,,,False,,0,8,5,0,0,0
batch01__Jsoup_41__userAgent__jsoup_41f_userAgent_line66,harness/executions/java/llm/batch01/runs/batch01__Jsoup_41__userAgent__jsoup_41f_userAgent_line66,2026-04-18T12:25:59.860080+00:00,2026-04-18T12:25:45.056903+00:00,2026-04-18T12:25:59.860062+00:00,overwrite,no_valid_mutants,,,defects4j,Jsoup_41,f,jsoup_41f_userAgent__line66_159,jsoup_41f_userAgent__line66_159,batch01,batch01__jsoup_41f_userAgent_line66,1,1,userAgent,src/main/java/org/jsoup/Connection.java,66,159,java,batch01__Jsoup_41__userAgent__jsoup_41f_userAgent_line66,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,8,0,0,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,0,,,,,,,,,,,,,False,,0,8,6,0,0,0
batch01__Mockito_1__newOperation__mockito_1f_newOperation_line79,harness/executions/java/llm/batch01/runs/batch01__Mockito_1__newOperation__mockito_1f_newOperation_line79,2026-04-18T12:39:35.879788+00:00,2026-04-18T12:39:17.668251+00:00,2026-04-18T12:39:36.067124+00:00,overwrite,failure,invalid_json_response,Failed to locate a JSON object in LLM output,defects4j,Mockito_1,f,mockito_1f_newOperation__line79_128,mockito_1f_newOperation__line79_128,batch01,batch01__mockito_1f_newOperation_line79,1,1,newOperation,cglib-and-asm/src/org/mockito/asm/tree/analysis/BasicInterpreter.java,79,128,java,batch01__Mockito_1__newOperation__mockito_1f_newOperation_line79,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,Failed to locate a JSON object in LLM output,8,,,,,,,,,,,,,True,Failed to locate a JSON object in LLM output,1,0,1,0,0,0
batch01__Mockito_1__parseType__mockito_1f_parseType_line140,harness/executions/java/llm/batch01/runs/batch01__Mockito_1__parseType__mockito_1f_parseType_line140,2026-04-18T12:40:48.384814+00:00,2026-04-18T12:40:30.952219+00:00,2026-04-18T12:40:48.530959+00:00,overwrite,failure,invalid_json_response,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 57 column 82 (char 2363)",defects4j,Mockito_1,f,mockito_1f_parseType__line140_228,mockito_1f_parseType__line140_228,batch01,batch01__mockito_1f_parseType_line140,1,1,parseType,cglib-and-asm/src/org/mockito/asm/signature/SignatureReader.java,140,228,java,batch01__Mockito_1__parseType__mockito_1f_parseType_line140,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 57 column 82 (char 2363)",8,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 57 column 82 (char 2363)",1,0,1,0,0,0
batch01__Time_1__minutes__time_1f_minutes_line277,harness/executions/java/llm/batch01/runs/batch01__Time_1__minutes__time_1f_minutes_line277,2026-04-18T12:44:22.364244+00:00,2026-04-18T12:44:06.405605+00:00,2026-04-18T12:44:22.364223+00:00,overwrite,no_valid_mutants,,,defects4j,Time_1,f,time_1f_minutes__line277_358,time_1f_minutes__line277_358,batch01,batch01__time_1f_minutes_line277,1,1,minutes,src/main/java/org/joda/time/Chronology.java,277,358,java,batch01__Time_1__minutes__time_1f_minutes_line277,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,8,0,0,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,0,,,,,,,,,,,,,False,,0,8,6,0,0,0
batch01__Time_1__secondOfDay__time_1f_secondOfDay_line268,harness/executions/java/llm/batch01/runs/batch01__Time_1__secondOfDay__time_1f_secondOfDay_line268,2026-04-18T12:43:31.128179+00:00,2026-04-18T12:43:15.171962+00:00,2026-04-18T12:43:31.128160+00:00,overwrite,no_valid_mutants,,,defects4j,Time_1,f,time_1f_secondOfDay__line268_358,time_1f_secondOfDay__line268_358,batch01,batch01__time_1f_secondOfDay_line268,1,1,secondOfDay,src/main/java/org/joda/time/Chronology.java,268,358,java,batch01__Time_1__secondOfDay__time_1f_secondOfDay_line268,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,8,0,0,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,0,,,,,,,,,,,,,False,,0,8,6,0,0,0
batch01__Time_1__secondOfMinute__time_1f_secondOfMinute_line261,harness/executions/java/llm/batch01/runs/batch01__Time_1__secondOfMinute__time_1f_secondOfMinute_line261,2026-04-18T12:42:38.981593+00:00,2026-04-18T12:42:22.649438+00:00,2026-04-18T12:42:38.981564+00:00,overwrite,no_valid_mutants,,,defects4j,Time_1,f,time_1f_secondOfMinute__line261_358,time_1f_secondOfMinute__line261_358,batch01,batch01__time_1f_secondOfMinute_line261,1,1,secondOfMinute,src/main/java/org/joda/time/Chronology.java,261,358,java,batch01__Time_1__secondOfMinute__time_1f_secondOfMinute_line261,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,3,5,0,0,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,0,,,,,,,,,,,,,False,,0,8,6,0,0,0
batch01__Time_22__parseToken__time_22f_parseToken_line574,harness/executions/java/llm/batch01/runs/batch01__Time_22__parseToken__time_22f_parseToken_line574,2026-04-18T12:44:41.228933+00:00,2026-04-18T12:44:22.661582+00:00,2026-04-18T12:44:41.440056+00:00,overwrite,failure,invalid_json_response,Failed to parse extracted JSON object: Invalid \escape: line 42 column 31 (char 1714),defects4j,Time_22,f,time_22f_parseToken__line574_624,time_22f_parseToken__line574_624,batch01,batch01__time_22f_parseToken_line574,1,1,parseToken,JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/DateTimeFormat.java,574,624,java,batch01__Time_22__parseToken__time_22f_parseToken_line574,llm,codegeex4:9b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,Failed to parse extracted JSON object: Invalid \escape: line 42 column 31 (char 1714),8,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Invalid \escape: line 42 column 31 (char 1714),1,0,6,0,0,0
batch02__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,harness/executions/java/llm/batch02/runs/batch02__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,2026-04-18T23:21:22.361829+00:00,2026-04-18T23:20:57.526319+00:00,2026-04-18T23:21:22.361791+00:00,overwrite,no_valid_mutants,,,defects4j,Chart_20,f,chart_20f_addSWTListener__line1460_1488,chart_20f_addSWTListener__line1460_1488,batch02,batch02__chart_20f_addSWTListener_line1460,1,1,addSWTListener,swt/org/jfree/experimental/chart/swt/ChartComposite.java,1460,1488,java,batch02__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,8,0,0,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,0,,,,,,,,,,,,,False,,0,8,2,0,0,0
batch02__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386,harness/executions/java/llm/batch02/runs/batch02__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386,2026-04-18T23:21:49.334244+00:00,2026-04-18T23:21:22.811518+00:00,2026-04-18T23:21:49.697102+00:00,overwrite,failure,invalid_json_response,Failed to parse extracted JSON object: Invalid control character at: line 21 column 82 (char 864),defects4j,Chart_20,f,chart_20f_widgetSelected__line1386_1433,chart_20f_widgetSelected__line1386_1433,batch02,batch02__chart_20f_widgetSelected_line1386,1,1,widgetSelected,swt/org/jfree/experimental/chart/swt/ChartComposite.java,1386,1433,java,batch02__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,Failed to parse extracted JSON object: Invalid control character at: line 21 column 82 (char 864),8,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Invalid control character at: line 21 column 82 (char 864),1,0,1,0,0,0
batch02__Chart_6__equals__chart_6f_equals_line1488,harness/executions/java/llm/batch02/runs/batch02__Chart_6__equals__chart_6f_equals_line1488,2026-04-18T23:20:33.035353+00:00,2026-04-18T23:20:03.635097+00:00,2026-04-18T23:20:33.035329+00:00,overwrite,no_valid_mutants,,,defects4j,Chart_6,f,chart_6f_equals__line1488_1582,chart_6f_equals__line1488_1582,batch02,batch02__chart_6f_equals_line1488,1,1,equals,source/org/jfree/chart/plot/SpiderWebPlot.java,1488,1582,java,batch02__Chart_6__equals__chart_6f_equals_line1488,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,8,0,0,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,0,,,,,,,,,,,,,False,,0,0,1,0,0,0
batch02__Cli_14__appendUsage__cli_14f_appendUsage_line298,harness/executions/java/llm/batch02/runs/batch02__Cli_14__appendUsage__cli_14f_appendUsage_line298,2026-04-18T23:23:43.866235+00:00,2026-04-18T23:23:25.827813+00:00,2026-04-18T23:23:43.970062+00:00,overwrite,failure,invalid_json_response,Failed to locate a JSON object in LLM output,defects4j,Cli_14,f,cli_14f_appendUsage__line298_390,cli_14f_appendUsage__line298_390,batch02,batch02__cli_14f_appendUsage_line298,1,1,appendUsage,src/java/org/apache/commons/cli2/option/GroupImpl.java,298,390,java,batch02__Cli_14__appendUsage__cli_14f_appendUsage_line298,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,8,0,8,0.0,0,0,0,0,0,0,batch_once,,,,,,,,,,Failed to locate a JSON object in LLM output,8,,,,,,,,,,,,,True,Failed to locate a JSON object in LLM output,1,0,1,0,0,0
