target_id,model_name,mutant_id,test_name
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1375:14,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1379:46,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1379:60,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1380:46,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1390:45,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1390:45,p1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1394:44,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1394:44,p1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1399:44,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1412:17,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1418:15,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1421:37,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1423:17,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ge_to_gt:/experiment/src/gzip.c:1357:13,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ge_to_gt:/experiment/src/gzip.c:1410:16,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1357:13,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1410:16,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1410:16,p1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1410:16,p2
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1410:16,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_gt_to_ge:/experiment/src/gzip.c:1346:53,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_gt_to_le:/experiment/src/gzip.c:1346:53,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_le_to_gt:/experiment/src/gzip.c:1304:16,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_le_to_gt:/experiment/src/gzip.c:1311:16,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_le_to_lt:/experiment/src/gzip.c:1304:16,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_le_to_lt:/experiment/src/gzip.c:1311:16,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1282:13,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1282:13,p2
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1282:13,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1292:26,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1292:26,p2
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1292:26,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1299:29,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1299:29,p2
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1299:29,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1306:25,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1306:25,p2
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1306:25,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1317:12,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1326:29,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1326:29,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1334:28,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1334:28,p2
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1334:28,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1345:26,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1345:26,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1349:31,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1372:24,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1372:24,p3
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1373:24,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1386:24,n1
gzip_2009_10_09_get_method__line1251_1436,mull,cxx_post_inc_to_post_dec:/experiment/src/gzip.c:1273:12,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_add_to_sub:/experiment/src/gzip.c:1353:46,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_add_to_sub:/experiment/src/gzip.c:1367:34,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1269:38,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1269:38,p1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1269:38,p2
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1269:38,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1270:45,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1270:45,p1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1347:30,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1366:21,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1370:46,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1370:60,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1371:53,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1381:45,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1381:45,p1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1385:44,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1385:44,p1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1390:44,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1403:17,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1409:22,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1412:44,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_eq_to_ne:/experiment/src/gzip.c:1414:24,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ge_to_gt:/experiment/src/gzip.c:1348:27,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ge_to_gt:/experiment/src/gzip.c:1401:16,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1348:27,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1401:16,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1401:16,p1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1401:16,p2
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ge_to_lt:/experiment/src/gzip.c:1401:16,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_gt_to_ge:/experiment/src/gzip.c:1337:60,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_gt_to_le:/experiment/src/gzip.c:1337:60,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_le_to_gt:/experiment/src/gzip.c:1295:23,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_le_to_gt:/experiment/src/gzip.c:1302:23,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_le_to_lt:/experiment/src/gzip.c:1295:23,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_le_to_lt:/experiment/src/gzip.c:1302:23,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1273:20,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1273:20,p2
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1273:20,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1283:33,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1283:33,p2
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1283:33,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1290:36,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1290:36,p2
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1290:36,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1297:32,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1297:32,p2
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1297:32,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1308:19,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1317:36,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1317:36,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1325:35,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1325:35,p2
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1325:35,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1336:33,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1336:33,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1340:45,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1363:31,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1363:31,p3
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1364:31,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_ne_to_eq:/experiment/src/gzip.c:1377:31,n1
gzip_2010_01_30_get_method__line1237_1427,mull,cxx_post_inc_to_post_dec:/experiment/src/gzip.c:1264:12,n1
gzip_2010_02_19_main__line407_584,mull,cxx_eq_to_ne:/experiment/src/gzip.c:546:16,n1
gzip_2010_02_19_main__line407_584,mull,cxx_eq_to_ne:/experiment/src/gzip.c:546:16,p3
gzip_2010_02_19_main__line407_584,mull,cxx_gt_to_ge:/experiment/src/gzip.c:546:46,n1
gzip_2010_02_19_main__line407_584,mull,cxx_gt_to_ge:/experiment/src/gzip.c:579:38,n1
gzip_2010_02_19_main__line407_584,mull,cxx_gt_to_le:/experiment/src/gzip.c:546:46,n1
gzip_2010_02_19_main__line407_584,mull,cxx_gt_to_le:/experiment/src/gzip.c:546:46,p1
gzip_2010_02_19_main__line407_584,mull,cxx_gt_to_le:/experiment/src/gzip.c:546:46,p2
gzip_2010_02_19_main__line407_584,mull,cxx_gt_to_le:/experiment/src/gzip.c:546:46,p3
gzip_2010_02_19_main__line407_584,mull,cxx_gt_to_le:/experiment/src/gzip.c:579:38,n1
gzip_2010_02_19_main__line407_584,mull,cxx_le_to_gt:/experiment/src/gzip.c:458:26,n1
gzip_2010_02_19_main__line407_584,mull,cxx_le_to_gt:/experiment/src/gzip.c:458:48,n1
gzip_2010_02_19_main__line407_584,mull,cxx_le_to_lt:/experiment/src/gzip.c:458:26,n1
gzip_2010_02_19_main__line407_584,mull,cxx_le_to_lt:/experiment/src/gzip.c:458:48,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_ge:/experiment/src/gzip.c:421:11,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_ge:/experiment/src/gzip.c:534:17,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_ge:/experiment/src/gzip.c:535:17,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_ge:/experiment/src/gzip.c:573:23,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_ge:/experiment/src/gzip.c:573:23,p1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_ge:/experiment/src/gzip.c:573:23,p2
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_ge:/experiment/src/gzip.c:573:23,p3
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_le:/experiment/src/gzip.c:421:11,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_le:/experiment/src/gzip.c:534:17,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_le:/experiment/src/gzip.c:535:17,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_le:/experiment/src/gzip.c:573:23,n1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_le:/experiment/src/gzip.c:573:23,p1
gzip_2010_02_19_main__line407_584,mull,cxx_lt_to_le:/experiment/src/gzip.c:573:23,p3
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:426:13,n1
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:426:13,p1
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:426:13,p2
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:426:13,p3
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:451:54,n1
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:451:54,p1
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:451:54,p2
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:451:54,p3
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:569:20,n1
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:569:20,p1
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:569:20,p2
gzip_2010_02_19_main__line407_584,mull,cxx_ne_to_eq:/experiment/src/gzip.c:569:20,p3
gzip_2010_02_19_main__line407_584,mull,cxx_post_inc_to_post_dec:/experiment/src/gzip.c:470:18,n1
gzip_2010_02_19_main__line407_584,mull,cxx_post_inc_to_post_dec:/experiment/src/gzip.c:509:20,n1
gzip_2010_02_19_main__line407_584,mull,cxx_post_inc_to_post_dec:/experiment/src/gzip.c:574:35,n1
gzip_2010_02_19_main__line407_584,mull,cxx_post_inc_to_post_dec:/experiment/src/gzip.c:574:35,p1
gzip_2010_02_19_main__line407_584,mull,cxx_post_inc_to_post_dec:/experiment/src/gzip.c:574:35,p3
gzip_2010_02_19_main__line407_584,mull,cxx_sub_to_add:/experiment/src/gzip.c:422:28,n1
gzip_2010_02_19_main__line407_584,mull,cxx_sub_to_add:/experiment/src/gzip.c:523:26,n1
gzip_2010_02_19_main__line407_584,mull,cxx_sub_to_add:/experiment/src/gzip.c:537:23,n1
gzip_2010_02_19_main__line407_584,mull,cxx_sub_to_add:/experiment/src/gzip.c:537:23,p3
