target_id,subject,function,file,start_line,end_line,status,mmlc_returncode,checkout_returncode,compile_returncode,generated_mutants,mutants_log_count,mmlc_elapsed_sec,checkout_elapsed_sec,compile_elapsed_sec,total_elapsed_sec,target_dir,summary_json,log_file
chart_26f_drawAxisLine__line517_606,Chart_26,drawAxisLine,source/org/jfree/chart/axis/ValueAxis.java,517,606,ok,0,0,0,0,0,1.13,4.515,47.099,54.427,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/chart_26f_drawAxisLine__line517_606,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/chart_26f_drawAxisLine__line517_606/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/chart_26f_drawAxisLine__line517_606/run.log
chart_1f_createHotSpotBounds__line1373_1454,Chart_1,createHotSpotBounds,source/org/jfree/chart/renderer/category/BarRenderer.java,1373,1454,ok,0,0,0,0,0,1.377,4.769,58.61,66.353,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/chart_1f_createHotSpotBounds__line1373_1454,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/chart_1f_createHotSpotBounds__line1373_1454/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/chart_1f_createHotSpotBounds__line1373_1454/run.log
cli_7f_appendUsage__line258_320,Cli_7,appendUsage,src/java/org/apache/commons/cli2/option/ArgumentImpl.java,258,320,ok,0,0,0,0,0,1.123,1.489,7.065,11.626,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_appendUsage__line258_320,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_appendUsage__line258_320/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_appendUsage__line258_320/run.log
cli_14f_appendUsage__line298_390,Cli_14,appendUsage,src/java/org/apache/commons/cli2/option/GroupImpl.java,298,390,ok,0,0,0,0,0,1.207,1.549,6.916,11.543,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_14f_appendUsage__line298_390,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_14f_appendUsage__line298_390/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_14f_appendUsage__line298_390/run.log
cli_28f_handleShortAndLongOption__line375_463,Cli_28,handleShortAndLongOption,src/java/org/apache/commons/cli/DefaultParser.java,375,463,ok,0,0,0,0,0,1.079,1.458,6.033,10.468,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_28f_handleShortAndLongOption__line375_463,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_28f_handleShortAndLongOption__line375_463/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_28f_handleShortAndLongOption__line375_463/run.log
cli_7f_wrap__line340_438,Cli_7,wrap,src/java/org/apache/commons/cli2/util/HelpFormatter.java,340,438,ok,0,0,0,0,0,0.979,1.594,6.566,10.912,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_wrap__line340_438,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_wrap__line340_438/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_wrap__line340_438/run.log
cli_40f_flatten__line94_174,Cli_40,flatten,src/main/java/org/apache/commons/cli/PosixParser.java,94,174,ok,0,0,0,0,0,1.018,1.484,6.38,10.744,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_40f_flatten__line94_174,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_40f_flatten__line94_174/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_40f_flatten__line94_174/run.log
cli_40f_parse__line144_244,Cli_40,parse,src/main/java/org/apache/commons/cli/Parser.java,144,244,ok,0,0,0,0,0,1.184,1.472,6.585,11.261,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_40f_parse__line144_244,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_40f_parse__line144_244/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_40f_parse__line144_244/run.log
cli_1f_findWrapPos__line789_833,Cli_1,findWrapPos,src/java/org/apache/commons/cli/HelpFormatter.java,789,833,ok,0,0,0,0,0,0.952,2.472,4.69,9.973,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_1f_findWrapPos__line789_833,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_1f_findWrapPos__line789_833/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_1f_findWrapPos__line789_833/run.log
cli_3f_createValue__line59_101,Cli_3,createValue,src/java/org/apache/commons/cli/TypeHandler.java,59,101,ok,0,0,0,0,0,1.05,2.513,4.621,10.472,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_3f_createValue__line59_101,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_3f_createValue__line59_101/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_3f_createValue__line59_101/run.log
cli_30f_createValue__line60_102,Cli_30,createValue,src/main/java/org/apache/commons/cli/TypeHandler.java,60,102,ok,0,0,0,0,0,1.291,1.476,6.604,11.661,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_30f_createValue__line60_102,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_30f_createValue__line60_102/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_30f_createValue__line60_102/run.log
cli_30f_processProperties__line252_305,Cli_30,processProperties,src/main/java/org/apache/commons/cli/Parser.java,252,305,ok,0,0,0,0,0,1.143,1.452,6.52,10.71,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_30f_processProperties__line252_305,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_30f_processProperties__line252_305/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_30f_processProperties__line252_305/run.log
cli_7f_process__line156_235,Cli_7,process,src/java/org/apache/commons/cli2/option/GroupImpl.java,156,235,ok,0,0,0,0,0,1.224,1.479,6.564,11.056,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_process__line156_235,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_process__line156_235/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_7f_process__line156_235/run.log
cli_1f_parse__line129_220,Cli_1,parse,src/java/org/apache/commons/cli/Parser.java,129,220,ok,0,0,0,0,0,1.049,2.445,4.94,10.291,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_1f_parse__line129_220,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_1f_parse__line129_220/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/cli_1f_parse__line129_220/run.log
closure_47f_tokenToName__line1461_1548,Closure_47,tokenToName,src/com/google/javascript/rhino/Node.java,1461,1548,ok,0,0,0,0,0,1.171,4.591,20.879,28.54,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_47f_tokenToName__line1461_1548,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_47f_tokenToName__line1461_1548/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_47f_tokenToName__line1461_1548/run.log
closure_44f_hasSideEffects__line950_1043,Closure_44,hasSideEffects,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Node.java,950,1043,ok,0,0,0,0,0,1.134,4.065,21.725,28.746,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_hasSideEffects__line950_1043,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_hasSideEffects__line950_1043/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_hasSideEffects__line950_1043/run.log
closure_107f_visitAny__line32_113,Closure_107,visitAny,src/com/google/javascript/jscomp/parsing/parser/ParseTreeVisitor.java,32,113,ok,0,0,0,0,0,1.207,3.997,22.36,29.105,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_107f_visitAny__line32_113,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_107f_visitAny__line32_113/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_107f_visitAny__line32_113/run.log
closure_107f_transformAny__line33_114,Closure_107,transformAny,src/com/google/javascript/jscomp/parsing/parser/codegeneration/ParseTreeTransformer.java,33,114,ok,0,0,0,0,0,1.178,4.44,24.54,31.594,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_107f_transformAny__line33_114,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_107f_transformAny__line33_114/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_107f_transformAny__line33_114/run.log
closure_44f_findPrototypeId__line459_537,Closure_44,findPrototypeId,lib/rhino/src/mozilla/js/rhino/xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java,459,537,ok,0,0,0,0,0,1.188,4.506,21.583,29.409,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_findPrototypeId__line459_537,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_findPrototypeId__line459_537/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_findPrototypeId__line459_537/run.log
closure_106f_precedence__line605_680,Closure_106,precedence,src/com/google/javascript/jscomp/NodeUtil.java,605,680,ok,0,0,0,33,33,1.115,4.308,36.602,44.035,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_106f_precedence__line605_680,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_106f_precedence__line605_680/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_106f_precedence__line605_680/run.log
closure_44f_bytecodeName__line179_262,Closure_44,bytecodeName,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Icode.java,179,262,ok,0,0,0,0,0,1.075,3.972,23.845,30.627,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_bytecodeName__line179_262,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_bytecodeName__line179_262/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_bytecodeName__line179_262/run.log
closure_44f_visit__line381_459,Closure_44,visit,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/ast/AstNode.java,381,459,ok,0,0,0,0,0,1.196,3.922,22.539,29.562,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_visit__line381_459,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_visit__line381_459/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_visit__line381_459/run.log
closure_125f_precedenceWithDefault__line1179_1254,Closure_125,precedenceWithDefault,src/com/google/javascript/jscomp/NodeUtil.java,1179,1254,ok,0,0,0,0,0,1.25,4.107,19.92,26.765,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_125f_precedenceWithDefault__line1179_1254,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_125f_precedenceWithDefault__line1179_1254/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_125f_precedenceWithDefault__line1179_1254/run.log
closure_46f_mayBeExpression__line487_559,Closure_46,mayBeExpression,src/com/google/javascript/rhino/IR.java,487,559,ok,0,0,0,0,0,0.905,3.438,16.788,22.417,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_46f_mayBeExpression__line487_559,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_46f_mayBeExpression__line487_559/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_46f_mayBeExpression__line487_559/run.log
closure_1f_biggestPowerTen__line180_277,Closure_1,biggestPowerTen,lib/rhino/src/org/mozilla/javascript/v8dtoa/FastDtoa.java,180,277,ok,0,0,0,0,0,0.886,3.777,18.118,24.451,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_1f_biggestPowerTen__line180_277,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_1f_biggestPowerTen__line180_277/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_1f_biggestPowerTen__line180_277/run.log
closure_44f_findInstanceIdInfo__line139_191,Closure_44,findInstanceIdInfo,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/regexp/NativeRegExpCtor.java,139,191,ok,0,0,0,0,0,0.964,3.58,19.851,26.018,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_findInstanceIdInfo__line139_191,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_findInstanceIdInfo__line139_191/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/closure_44f_findInstanceIdInfo__line139_191/run.log
codec_9f_colognePhonetic__line293_383,Codec_9,colognePhonetic,src/java/org/apache/commons/codec/language/ColognePhonetic.java,293,383,ok,0,0,0,0,0,1.366,0.603,7.306,10.884,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_9f_colognePhonetic__line293_383,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_9f_colognePhonetic__line293_383/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_9f_colognePhonetic__line293_383/run.log
codec_1f_handleG__line418_469,Codec_1,handleG,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,418,469,ok,0,0,0,0,0,0.908,0.555,6.544,10.274,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleG__line418_469,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleG__line418_469/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleG__line418_469/run.log
codec_13f_handleG__line408_461,Codec_13,handleG,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,408,461,ok,0,0,0,0,0,1.156,0.761,9.201,12.439,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleG__line408_461,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleG__line408_461/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleG__line408_461/run.log
codec_11f_pattern__line405_496,Codec_11,pattern,src/main/java/org/apache/commons/codec/language/bm/Rule.java,405,496,ok,0,0,0,0,0,1.047,0.692,8.557,12.006,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_11f_pattern__line405_496,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_11f_pattern__line405_496/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_11f_pattern__line405_496/run.log
codec_1f_handleC__line281_330,Codec_1,handleC,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,281,330,ok,0,0,0,0,0,1.218,0.497,6.316,9.632,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleC__line281_330,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleC__line281_330/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleC__line281_330/run.log
codec_1f_handleS__line612_660,Codec_1,handleS,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,612,660,ok,0,0,0,0,0,1.13,0.538,6.402,10.306,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleS__line612_660,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleS__line612_660/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleS__line612_660/run.log
codec_13f_handleS__line597_642,Codec_13,handleS,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,597,642,ok,0,0,0,0,0,1.285,0.701,8.915,12.805,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleS__line597_642,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleS__line597_642/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleS__line597_642/run.log
codec_9f_read__line76_117,Codec_9,read,src/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java,76,117,ok,0,0,0,29,29,1.016,0.516,7.236,10.653,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_9f_read__line76_117,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_9f_read__line76_117/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_9f_read__line76_117/run.log
codec_13f_encode__line385_469,Codec_13,encode,src/main/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,385,469,ok,0,0,0,0,0,1.186,0.731,9.818,13.54,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_encode__line385_469,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_encode__line385_469/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_encode__line385_469/run.log
codec_1f_handleJ__line526_556,Codec_1,handleJ,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,526,556,ok,0,0,0,0,0,1.153,0.515,5.439,8.892,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleJ__line526_556,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleJ__line526_556/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_1f_handleJ__line526_556/run.log
codec_13f_handleJ__line514_545,Codec_13,handleJ,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,514,545,ok,0,0,0,0,0,1.09,0.709,8.985,12.587,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleJ__line514_545,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleJ__line514_545/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_13f_handleJ__line514_545/run.log
codec_17f_transcodeRemaining__line118_167,Codec_17,transcodeRemaining,src/main/java/org/apache/commons/codec/language/Nysiis.java,118,167,ok,0,0,0,14,14,1.082,0.587,11.594,14.997,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_17f_transcodeRemaining__line118_167,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_17f_transcodeRemaining__line118_167/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/codec_17f_transcodeRemaining__line118_167/run.log
