target_id,subject,function,file,start_line,end_line,status,mmlc_returncode,checkout_returncode,compile_returncode,generated_mutants,mutants_log_count,mmlc_elapsed_sec,checkout_elapsed_sec,compile_elapsed_sec,total_elapsed_sec,target_dir,summary_json,log_file
chart_26f_drawAxisLine__line517_606,Chart_26,drawAxisLine,source/org/jfree/chart/axis/ValueAxis.java,517,606,ok,0,0,0,0,0,1.219,5.971,43.003,52.366,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/chart_26f_drawAxisLine__line517_606,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/chart_26f_drawAxisLine__line517_606/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/chart_26f_drawAxisLine__line517_606/run.log
chart_1f_createHotSpotBounds__line1373_1454,Chart_1,createHotSpotBounds,source/org/jfree/chart/renderer/category/BarRenderer.java,1373,1454,ok,0,0,0,0,0,1.16,6.325,60.163,69.893,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/chart_1f_createHotSpotBounds__line1373_1454,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/chart_1f_createHotSpotBounds__line1373_1454/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/chart_1f_createHotSpotBounds__line1373_1454/run.log
cli_7f_appendUsage__line258_320,Cli_7,appendUsage,src/java/org/apache/commons/cli2/option/ArgumentImpl.java,258,320,ok,0,0,0,0,0,1.204,2.652,5.935,11.897,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_appendUsage__line258_320,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_appendUsage__line258_320/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_appendUsage__line258_320/run.log
cli_14f_appendUsage__line298_390,Cli_14,appendUsage,src/java/org/apache/commons/cli2/option/GroupImpl.java,298,390,ok,0,0,0,0,0,1.27,2.609,6.037,11.892,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_14f_appendUsage__line298_390,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_14f_appendUsage__line298_390/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_14f_appendUsage__line298_390/run.log
cli_28f_handleShortAndLongOption__line375_463,Cli_28,handleShortAndLongOption,src/java/org/apache/commons/cli/DefaultParser.java,375,463,ok,0,0,0,0,0,1.243,2.468,6.138,11.807,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_28f_handleShortAndLongOption__line375_463,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_28f_handleShortAndLongOption__line375_463/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_28f_handleShortAndLongOption__line375_463/run.log
cli_7f_wrap__line340_438,Cli_7,wrap,src/java/org/apache/commons/cli2/util/HelpFormatter.java,340,438,ok,0,0,0,0,0,1.218,2.465,6.192,11.853,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_wrap__line340_438,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_wrap__line340_438/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_wrap__line340_438/run.log
cli_40f_flatten__line94_174,Cli_40,flatten,src/main/java/org/apache/commons/cli/PosixParser.java,94,174,ok,0,0,0,0,0,1.197,2.684,5.725,11.593,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_40f_flatten__line94_174,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_40f_flatten__line94_174/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_40f_flatten__line94_174/run.log
cli_40f_parse__line144_244,Cli_40,parse,src/main/java/org/apache/commons/cli/Parser.java,144,244,ok,0,0,0,0,0,1.18,2.608,5.476,11.205,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_40f_parse__line144_244,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_40f_parse__line144_244/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_40f_parse__line144_244/run.log
cli_1f_findWrapPos__line789_833,Cli_1,findWrapPos,src/java/org/apache/commons/cli/HelpFormatter.java,789,833,ok,0,0,0,0,0,1.188,3.469,4.318,10.866,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_1f_findWrapPos__line789_833,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_1f_findWrapPos__line789_833/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_1f_findWrapPos__line789_833/run.log
cli_3f_createValue__line59_101,Cli_3,createValue,src/java/org/apache/commons/cli/TypeHandler.java,59,101,ok,0,0,0,0,0,1.176,3.604,4.335,11.216,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_3f_createValue__line59_101,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_3f_createValue__line59_101/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_3f_createValue__line59_101/run.log
cli_30f_createValue__line60_102,Cli_30,createValue,src/main/java/org/apache/commons/cli/TypeHandler.java,60,102,ok,0,0,0,0,0,1.183,2.483,5.453,11.104,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_30f_createValue__line60_102,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_30f_createValue__line60_102/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_30f_createValue__line60_102/run.log
cli_30f_processProperties__line252_305,Cli_30,processProperties,src/main/java/org/apache/commons/cli/Parser.java,252,305,ok,0,0,0,0,0,1.173,2.501,5.247,11.078,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_30f_processProperties__line252_305,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_30f_processProperties__line252_305/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_30f_processProperties__line252_305/run.log
cli_7f_process__line156_235,Cli_7,process,src/java/org/apache/commons/cli2/option/GroupImpl.java,156,235,ok,0,0,0,0,0,1.202,2.641,5.93,11.953,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_process__line156_235,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_process__line156_235/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_7f_process__line156_235/run.log
cli_1f_parse__line129_220,Cli_1,parse,src/java/org/apache/commons/cli/Parser.java,129,220,ok,0,0,0,0,0,1.16,3.54,4.07,10.698,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_1f_parse__line129_220,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_1f_parse__line129_220/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/cli_1f_parse__line129_220/run.log
closure_47f_tokenToName__line1461_1548,Closure_47,tokenToName,src/com/google/javascript/rhino/Node.java,1461,1548,ok,0,0,0,0,0,1.183,5.787,20.432,29.298,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_47f_tokenToName__line1461_1548,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_47f_tokenToName__line1461_1548/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_47f_tokenToName__line1461_1548/run.log
closure_44f_hasSideEffects__line950_1043,Closure_44,hasSideEffects,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Node.java,950,1043,ok,0,0,0,0,0,1.181,5.878,20.474,29.847,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_hasSideEffects__line950_1043,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_hasSideEffects__line950_1043/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_hasSideEffects__line950_1043/run.log
closure_107f_visitAny__line32_113,Closure_107,visitAny,src/com/google/javascript/jscomp/parsing/parser/ParseTreeVisitor.java,32,113,ok,0,0,0,0,0,1.203,5.687,20.83,29.63,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_107f_visitAny__line32_113,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_107f_visitAny__line32_113/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_107f_visitAny__line32_113/run.log
closure_107f_transformAny__line33_114,Closure_107,transformAny,src/com/google/javascript/jscomp/parsing/parser/codegeneration/ParseTreeTransformer.java,33,114,ok,0,0,0,0,0,1.233,5.99,20.958,30.313,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_107f_transformAny__line33_114,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_107f_transformAny__line33_114/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_107f_transformAny__line33_114/run.log
closure_44f_findPrototypeId__line459_537,Closure_44,findPrototypeId,lib/rhino/src/mozilla/js/rhino/xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java,459,537,ok,0,0,0,0,0,1.213,6.092,19.533,28.78,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_findPrototypeId__line459_537,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_findPrototypeId__line459_537/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_findPrototypeId__line459_537/run.log
closure_106f_precedence__line605_680,Closure_106,precedence,src/com/google/javascript/jscomp/NodeUtil.java,605,680,ok,0,0,0,33,33,1.189,5.47,35.232,43.879,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_106f_precedence__line605_680,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_106f_precedence__line605_680/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_106f_precedence__line605_680/run.log
closure_44f_bytecodeName__line179_262,Closure_44,bytecodeName,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Icode.java,179,262,ok,0,0,0,0,0,1.159,5.852,20.6,29.746,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_bytecodeName__line179_262,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_bytecodeName__line179_262/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_bytecodeName__line179_262/run.log
closure_44f_visit__line381_459,Closure_44,visit,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/ast/AstNode.java,381,459,ok,0,0,0,0,0,1.232,5.978,21.023,30.19,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_visit__line381_459,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_visit__line381_459/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_visit__line381_459/run.log
closure_125f_precedenceWithDefault__line1179_1254,Closure_125,precedenceWithDefault,src/com/google/javascript/jscomp/NodeUtil.java,1179,1254,ok,0,0,0,0,0,1.175,5.341,20.525,29.154,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_125f_precedenceWithDefault__line1179_1254,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_125f_precedenceWithDefault__line1179_1254/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_125f_precedenceWithDefault__line1179_1254/run.log
closure_46f_mayBeExpression__line487_559,Closure_46,mayBeExpression,src/com/google/javascript/rhino/IR.java,487,559,ok,0,0,0,0,0,1.175,5.887,20.61,29.913,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_46f_mayBeExpression__line487_559,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_46f_mayBeExpression__line487_559/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_46f_mayBeExpression__line487_559/run.log
closure_1f_biggestPowerTen__line180_277,Closure_1,biggestPowerTen,lib/rhino/src/org/mozilla/javascript/v8dtoa/FastDtoa.java,180,277,ok,0,0,0,0,0,0.98,6.029,20.45,29.744,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_1f_biggestPowerTen__line180_277,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_1f_biggestPowerTen__line180_277/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_1f_biggestPowerTen__line180_277/run.log
closure_44f_findInstanceIdInfo__line139_191,Closure_44,findInstanceIdInfo,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/regexp/NativeRegExpCtor.java,139,191,ok,0,0,0,0,0,1.271,5.811,20.521,29.521,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_findInstanceIdInfo__line139_191,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_findInstanceIdInfo__line139_191/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/closure_44f_findInstanceIdInfo__line139_191/run.log
codec_9f_colognePhonetic__line293_383,Codec_9,colognePhonetic,src/java/org/apache/commons/codec/language/ColognePhonetic.java,293,383,ok,0,0,0,0,0,1.24,1.686,6.009,10.891,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_9f_colognePhonetic__line293_383,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_9f_colognePhonetic__line293_383/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_9f_colognePhonetic__line293_383/run.log
codec_1f_handleG__line418_469,Codec_1,handleG,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,418,469,ok,0,0,0,0,0,1.221,1.693,5.502,10.348,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleG__line418_469,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleG__line418_469/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleG__line418_469/run.log
codec_13f_handleG__line408_461,Codec_13,handleG,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,408,461,ok,0,0,0,0,0,1.146,1.868,7.912,12.931,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleG__line408_461,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleG__line408_461/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleG__line408_461/run.log
codec_11f_pattern__line405_496,Codec_11,pattern,src/main/java/org/apache/commons/codec/language/bm/Rule.java,405,496,ok,0,0,0,0,0,1.234,1.679,6.987,11.777,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_11f_pattern__line405_496,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_11f_pattern__line405_496/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_11f_pattern__line405_496/run.log
codec_1f_handleC__line281_330,Codec_1,handleC,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,281,330,ok,0,0,0,0,0,1.128,1.652,5.595,10.343,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleC__line281_330,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleC__line281_330/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleC__line281_330/run.log
codec_1f_handleS__line612_660,Codec_1,handleS,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,612,660,ok,0,0,0,0,0,1.215,1.668,5.544,10.449,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleS__line612_660,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleS__line612_660/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleS__line612_660/run.log
codec_13f_handleS__line597_642,Codec_13,handleS,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,597,642,ok,0,0,0,0,0,1.272,1.646,8.173,12.802,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleS__line597_642,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleS__line597_642/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleS__line597_642/run.log
codec_9f_read__line76_117,Codec_9,read,src/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java,76,117,ok,0,0,0,29,29,1.241,1.752,6.659,11.573,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_9f_read__line76_117,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_9f_read__line76_117/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_9f_read__line76_117/run.log
codec_13f_encode__line385_469,Codec_13,encode,src/main/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,385,469,ok,0,0,0,0,0,1.308,1.852,8.694,13.713,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_encode__line385_469,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_encode__line385_469/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_encode__line385_469/run.log
codec_1f_handleJ__line526_556,Codec_1,handleJ,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,526,556,ok,0,0,0,0,0,1.369,1.614,6.001,10.885,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleJ__line526_556,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleJ__line526_556/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_1f_handleJ__line526_556/run.log
codec_13f_handleJ__line514_545,Codec_13,handleJ,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,514,545,ok,0,0,0,0,0,1.237,1.673,8.496,13.461,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleJ__line514_545,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleJ__line514_545/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_13f_handleJ__line514_545/run.log
codec_17f_transcodeRemaining__line118_167,Codec_17,transcodeRemaining,src/main/java/org/apache/commons/codec/language/Nysiis.java,118,167,ok,0,0,0,14,14,1.156,1.788,11.628,16.531,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_17f_transcodeRemaining__line118_167,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_17f_transcodeRemaining__line118_167/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/codec_17f_transcodeRemaining__line118_167/run.log
collections_1f_put__line255_331,Collections_1,put,src/java/org/apache/commons/collections/map/Flat3Map.java,255,331,ok,0,0,0,0,0,1.288,3.261,18.594,25.182,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_1f_put__line255_331,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_1f_put__line255_331/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_1f_put__line255_331/run.log
collections_17f_put__line254_330,Collections_17,put,src/main/java/org/apache/commons/collections/map/Flat3Map.java,254,330,ok,0,0,0,34,34,1.221,4.066,16.873,24.293,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_17f_put__line254_330,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_17f_put__line254_330/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_17f_put__line254_330/run.log
collections_21f_put__line290_366,Collections_21,put,src/main/java/org/apache/commons/collections4/map/Flat3Map.java,290,366,ok,0,0,0,34,34,1.172,4.25,17.59,24.931,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_21f_put__line290_366,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_21f_put__line290_366/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_21f_put__line290_366/run.log
collections_17f_size__line1027_1058,Collections_17,size,src/main/java/org/apache/commons/collections/CollectionUtils.java,1027,1058,ok,0,0,0,0,0,1.131,3.977,18.487,25.643,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_17f_size__line1027_1058,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_17f_size__line1027_1058/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_all_supported_local_full/targets/collections_17f_size__line1027_1058/run.log
