target_id,subject,function,file,start_line,end_line,status,mmlc_returncode,checkout_returncode,compile_returncode,generated_mutants,mutants_log_count,mmlc_elapsed_sec,checkout_elapsed_sec,compile_elapsed_sec,total_elapsed_sec,target_dir,summary_json,log_file
chart_1f_createHotSpotBounds__line1373_1454,Chart_1,createHotSpotBounds,source/org/jfree/chart/renderer/category/BarRenderer.java,1373,1454,ok,0,0,0,35,35,1.912,8.776,89.7,103.205,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/chart_1f_createHotSpotBounds__line1373_1454,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/chart_1f_createHotSpotBounds__line1373_1454/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/chart_1f_createHotSpotBounds__line1373_1454/run.log
cli_7f_appendUsage__line258_320,Cli_7,appendUsage,src/java/org/apache/commons/cli2/option/ArgumentImpl.java,258,320,ok,0,0,0,23,23,2.004,2.759,8.505,15.569,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_appendUsage__line258_320,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_appendUsage__line258_320/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_appendUsage__line258_320/run.log
cli_14f_appendUsage__line298_390,Cli_14,appendUsage,src/java/org/apache/commons/cli2/option/GroupImpl.java,298,390,ok,0,0,0,34,34,1.643,2.509,9.511,16.622,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_14f_appendUsage__line298_390,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_14f_appendUsage__line298_390/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_14f_appendUsage__line298_390/run.log
cli_28f_handleShortAndLongOption__line375_463,Cli_28,handleShortAndLongOption,src/java/org/apache/commons/cli/DefaultParser.java,375,463,ok,0,0,0,36,36,1.755,2.902,10.66,17.544,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_28f_handleShortAndLongOption__line375_463,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_28f_handleShortAndLongOption__line375_463/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_28f_handleShortAndLongOption__line375_463/run.log
cli_7f_wrap__line340_438,Cli_7,wrap,src/java/org/apache/commons/cli2/util/HelpFormatter.java,340,438,ok,0,0,0,22,22,1.559,2.423,9.671,16.631,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_wrap__line340_438,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_wrap__line340_438/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_wrap__line340_438/run.log
cli_40f_flatten__line94_174,Cli_40,flatten,src/main/java/org/apache/commons/cli/PosixParser.java,94,174,ok,0,0,0,39,39,1.991,2.764,9.942,17.523,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_40f_flatten__line94_174,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_40f_flatten__line94_174/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_40f_flatten__line94_174/run.log
cli_40f_parse__line144_244,Cli_40,parse,src/main/java/org/apache/commons/cli/Parser.java,144,244,ok,0,0,0,34,34,1.769,2.546,9.472,16.431,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_40f_parse__line144_244,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_40f_parse__line144_244/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_40f_parse__line144_244/run.log
cli_1f_findWrapPos__line789_833,Cli_1,findWrapPos,src/java/org/apache/commons/cli/HelpFormatter.java,789,833,ok,0,0,0,13,13,1.891,3.556,6.612,14.684,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_1f_findWrapPos__line789_833,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_1f_findWrapPos__line789_833/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_1f_findWrapPos__line789_833/run.log
cli_3f_createValue__line59_101,Cli_3,createValue,src/java/org/apache/commons/cli/TypeHandler.java,59,101,ok,0,0,0,10,10,1.399,3.272,7.004,14.111,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_3f_createValue__line59_101,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_3f_createValue__line59_101/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_3f_createValue__line59_101/run.log
cli_30f_createValue__line60_102,Cli_30,createValue,src/main/java/org/apache/commons/cli/TypeHandler.java,60,102,ok,0,0,0,10,10,1.62,2.385,8.564,15.307,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_30f_createValue__line60_102,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_30f_createValue__line60_102/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_30f_createValue__line60_102/run.log
cli_30f_processProperties__line252_305,Cli_30,processProperties,src/main/java/org/apache/commons/cli/Parser.java,252,305,ok,0,0,0,14,14,1.808,2.362,8.544,14.779,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_30f_processProperties__line252_305,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_30f_processProperties__line252_305/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_30f_processProperties__line252_305/run.log
cli_7f_process__line156_235,Cli_7,process,src/java/org/apache/commons/cli2/option/GroupImpl.java,156,235,ok,0,0,0,20,20,1.543,2.355,8.839,15.411,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_process__line156_235,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_process__line156_235/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_7f_process__line156_235/run.log
cli_1f_parse__line129_220,Cli_1,parse,src/java/org/apache/commons/cli/Parser.java,129,220,ok,0,0,0,36,36,1.663,3.204,6.387,13.712,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_1f_parse__line129_220,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_1f_parse__line129_220/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/cli_1f_parse__line129_220/run.log
closure_47f_tokenToName__line1461_1548,Closure_47,tokenToName,src/com/google/javascript/rhino/Node.java,1461,1548,ok,0,0,0,0,0,1.61,6.478,30.827,41.976,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_47f_tokenToName__line1461_1548,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_47f_tokenToName__line1461_1548/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_47f_tokenToName__line1461_1548/run.log
closure_44f_hasSideEffects__line950_1043,Closure_44,hasSideEffects,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Node.java,950,1043,ok,0,0,0,0,0,1.751,6.963,33.335,45.068,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_hasSideEffects__line950_1043,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_hasSideEffects__line950_1043/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_hasSideEffects__line950_1043/run.log
closure_107f_visitAny__line32_113,Closure_107,visitAny,src/com/google/javascript/jscomp/parsing/parser/ParseTreeVisitor.java,32,113,ok,0,0,0,0,0,1.743,7.087,31.598,43.127,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_107f_visitAny__line32_113,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_107f_visitAny__line32_113/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_107f_visitAny__line32_113/run.log
closure_107f_transformAny__line33_114,Closure_107,transformAny,src/com/google/javascript/jscomp/parsing/parser/codegeneration/ParseTreeTransformer.java,33,114,ok,0,0,0,0,0,1.459,6.47,36.772,48.054,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_107f_transformAny__line33_114,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_107f_transformAny__line33_114/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_107f_transformAny__line33_114/run.log
closure_44f_findPrototypeId__line459_537,Closure_44,findPrototypeId,lib/rhino/src/mozilla/js/rhino/xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java,459,537,ok,0,0,0,0,0,1.621,6.279,33.005,43.405,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_findPrototypeId__line459_537,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_findPrototypeId__line459_537/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_findPrototypeId__line459_537/run.log
closure_106f_precedence__line605_680,Closure_106,precedence,src/com/google/javascript/jscomp/NodeUtil.java,605,680,ok,0,0,0,33,33,1.668,6.962,56.047,66.546,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_106f_precedence__line605_680,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_106f_precedence__line605_680/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_106f_precedence__line605_680/run.log
closure_44f_bytecodeName__line179_262,Closure_44,bytecodeName,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Icode.java,179,262,ok,0,0,0,0,0,1.563,6.599,29.905,41.435,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_bytecodeName__line179_262,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_bytecodeName__line179_262/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_bytecodeName__line179_262/run.log
closure_44f_visit__line381_459,Closure_44,visit,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/ast/AstNode.java,381,459,ok,0,0,0,0,0,1.755,6.291,29.719,40.191,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_visit__line381_459,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_visit__line381_459/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_visit__line381_459/run.log
closure_125f_precedenceWithDefault__line1179_1254,Closure_125,precedenceWithDefault,src/com/google/javascript/jscomp/NodeUtil.java,1179,1254,ok,0,0,0,0,0,1.382,6.034,33.784,44.005,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_125f_precedenceWithDefault__line1179_1254,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_125f_precedenceWithDefault__line1179_1254/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_125f_precedenceWithDefault__line1179_1254/run.log
closure_46f_mayBeExpression__line487_559,Closure_46,mayBeExpression,src/com/google/javascript/rhino/IR.java,487,559,ok,0,0,0,0,0,1.692,7.099,31.516,43.888,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_46f_mayBeExpression__line487_559,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_46f_mayBeExpression__line487_559/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_46f_mayBeExpression__line487_559/run.log
closure_1f_biggestPowerTen__line180_277,Closure_1,biggestPowerTen,lib/rhino/src/org/mozilla/javascript/v8dtoa/FastDtoa.java,180,277,ok,0,0,0,0,0,1.899,5.858,29.747,39.715,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_1f_biggestPowerTen__line180_277,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_1f_biggestPowerTen__line180_277/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_1f_biggestPowerTen__line180_277/run.log
closure_44f_findInstanceIdInfo__line139_191,Closure_44,findInstanceIdInfo,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/regexp/NativeRegExpCtor.java,139,191,ok,0,0,0,0,0,1.627,6.679,29.494,40.736,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_findInstanceIdInfo__line139_191,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_findInstanceIdInfo__line139_191/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/closure_44f_findInstanceIdInfo__line139_191/run.log
codec_9f_colognePhonetic__line293_383,Codec_9,colognePhonetic,src/java/org/apache/commons/codec/language/ColognePhonetic.java,293,383,ok,0,0,0,25,25,1.591,1.973,10.468,16.229,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_9f_colognePhonetic__line293_383,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_9f_colognePhonetic__line293_383/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_9f_colognePhonetic__line293_383/run.log
codec_1f_handleG__line418_469,Codec_1,handleG,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,418,469,ok,0,0,0,113,113,1.863,1.912,9.799,16.087,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleG__line418_469,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleG__line418_469/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleG__line418_469/run.log
codec_13f_handleG__line408_461,Codec_13,handleG,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,408,461,ok,0,0,0,113,113,1.634,1.813,11.718,17.457,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleG__line408_461,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleG__line408_461/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleG__line408_461/run.log
codec_11f_pattern__line405_496,Codec_11,pattern,src/main/java/org/apache/commons/codec/language/bm/Rule.java,405,496,ok,0,0,0,52,52,1.685,1.939,12.298,19.072,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_11f_pattern__line405_496,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_11f_pattern__line405_496/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_11f_pattern__line405_496/run.log
codec_1f_handleC__line281_330,Codec_1,handleC,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,281,330,ok,0,0,0,96,96,1.838,1.597,9.7,15.826,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleC__line281_330,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleC__line281_330/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleC__line281_330/run.log
codec_1f_handleS__line612_660,Codec_1,handleS,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,612,660,ok,0,0,0,94,94,1.81,1.563,8.786,14.58,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleS__line612_660,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleS__line612_660/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleS__line612_660/run.log
codec_13f_handleS__line597_642,Codec_13,handleS,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,597,642,ok,0,0,0,94,94,1.583,1.725,12.24,18.228,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleS__line597_642,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleS__line597_642/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleS__line597_642/run.log
codec_9f_read__line76_117,Codec_9,read,src/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java,76,117,ok,0,0,0,53,53,1.759,1.75,10.583,16.747,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_9f_read__line76_117,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_9f_read__line76_117/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_9f_read__line76_117/run.log
codec_13f_encode__line385_469,Codec_13,encode,src/main/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,385,469,ok,0,0,0,52,52,1.603,2.024,13.55,19.981,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_encode__line385_469,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_encode__line385_469/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_encode__line385_469/run.log
codec_1f_handleJ__line526_556,Codec_1,handleJ,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,526,556,ok,0,0,0,48,48,1.707,1.608,9.602,15.097,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleJ__line526_556,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleJ__line526_556/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_1f_handleJ__line526_556/run.log
codec_13f_handleJ__line514_545,Codec_13,handleJ,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,514,545,ok,0,0,0,48,48,1.605,1.684,14.42,20.883,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleJ__line514_545,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleJ__line514_545/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_13f_handleJ__line514_545/run.log
codec_17f_transcodeRemaining__line118_167,Codec_17,transcodeRemaining,src/main/java/org/apache/commons/codec/language/Nysiis.java,118,167,ok,0,0,0,14,14,1.444,2.101,17.888,24.321,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_17f_transcodeRemaining__line118_167,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_17f_transcodeRemaining__line118_167/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/codec_17f_transcodeRemaining__line118_167/run.log
collections_1f_put__line255_331,Collections_1,put,src/java/org/apache/commons/collections/map/Flat3Map.java,255,331,ok,0,0,0,34,34,1.746,3.607,25.184,32.776,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_1f_put__line255_331,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_1f_put__line255_331/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_1f_put__line255_331/run.log
collections_17f_put__line254_330,Collections_17,put,src/main/java/org/apache/commons/collections/map/Flat3Map.java,254,330,ok,0,0,0,34,34,1.559,4.221,30.299,38.762,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_17f_put__line254_330,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_17f_put__line254_330/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_17f_put__line254_330/run.log
collections_21f_put__line290_366,Collections_21,put,src/main/java/org/apache/commons/collections4/map/Flat3Map.java,290,366,ok,0,0,0,34,34,1.791,4.053,26.676,35.147,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_21f_put__line290_366,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_21f_put__line290_366/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_21f_put__line290_366/run.log
collections_17f_size__line1027_1058,Collections_17,size,src/main/java/org/apache/commons/collections/CollectionUtils.java,1027,1058,ok,0,0,0,12,12,1.637,3.946,27.811,36.275,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_17f_size__line1027_1058,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_17f_size__line1027_1058/summary.json,/home/francisco/mt-harness/harness/executions/java/major/major_full_catalog_try2/targets/collections_17f_size__line1027_1058/run.log
