target_id,subject,function,file,start_line,end_line,status,mmlc_returncode,checkout_returncode,compile_returncode,generated_mutants,mutants_log_count,mmlc_elapsed_sec,checkout_elapsed_sec,compile_elapsed_sec,total_elapsed_sec,target_dir,summary_json,log_file
chart_26f_drawAxisLine__line517_606,Chart_26,drawAxisLine,source/org/jfree/chart/axis/ValueAxis.java,517,606,ok,0,0,0,0,0,0.448,3.714,22.122,27.038,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/chart_26f_drawAxisLine__line517_606,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/chart_26f_drawAxisLine__line517_606/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/chart_26f_drawAxisLine__line517_606/run.log
chart_1f_createHotSpotBounds__line1373_1454,Chart_1,createHotSpotBounds,source/org/jfree/chart/renderer/category/BarRenderer.java,1373,1454,ok,0,0,0,0,0,0.453,3.986,30.674,35.837,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/chart_1f_createHotSpotBounds__line1373_1454,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/chart_1f_createHotSpotBounds__line1373_1454/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/chart_1f_createHotSpotBounds__line1373_1454/run.log
cli_7f_appendUsage__line258_320,Cli_7,appendUsage,src/java/org/apache/commons/cli2/option/ArgumentImpl.java,258,320,ok,0,0,0,0,0,0.494,1.345,2.507,4.995,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_appendUsage__line258_320,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_appendUsage__line258_320/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_appendUsage__line258_320/run.log
cli_14f_appendUsage__line298_390,Cli_14,appendUsage,src/java/org/apache/commons/cli2/option/GroupImpl.java,298,390,ok,0,0,0,0,0,0.448,1.344,2.503,4.993,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_14f_appendUsage__line298_390,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_14f_appendUsage__line298_390/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_14f_appendUsage__line298_390/run.log
cli_28f_handleShortAndLongOption__line375_463,Cli_28,handleShortAndLongOption,src/java/org/apache/commons/cli/DefaultParser.java,375,463,ok,0,0,0,0,0,0.452,1.329,2.942,5.409,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_28f_handleShortAndLongOption__line375_463,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_28f_handleShortAndLongOption__line375_463/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_28f_handleShortAndLongOption__line375_463/run.log
cli_7f_wrap__line340_438,Cli_7,wrap,src/java/org/apache/commons/cli2/util/HelpFormatter.java,340,438,ok,0,0,0,0,0,0.453,1.334,2.516,5.057,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_wrap__line340_438,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_wrap__line340_438/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_wrap__line340_438/run.log
cli_40f_flatten__line94_174,Cli_40,flatten,src/main/java/org/apache/commons/cli/PosixParser.java,94,174,ok,0,0,0,0,0,0.457,1.327,2.454,4.94,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_40f_flatten__line94_174,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_40f_flatten__line94_174/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_40f_flatten__line94_174/run.log
cli_40f_parse__line144_244,Cli_40,parse,src/main/java/org/apache/commons/cli/Parser.java,144,244,ok,0,0,0,0,0,0.456,1.331,2.667,5.119,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_40f_parse__line144_244,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_40f_parse__line144_244/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_40f_parse__line144_244/run.log
cli_1f_findWrapPos__line789_833,Cli_1,findWrapPos,src/java/org/apache/commons/cli/HelpFormatter.java,789,833,ok,0,0,0,0,0,0.442,2.349,1.82,5.306,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_1f_findWrapPos__line789_833,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_1f_findWrapPos__line789_833/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_1f_findWrapPos__line789_833/run.log
cli_3f_createValue__line59_101,Cli_3,createValue,src/java/org/apache/commons/cli/TypeHandler.java,59,101,ok,0,0,0,0,0,0.443,2.341,1.781,5.269,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_3f_createValue__line59_101,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_3f_createValue__line59_101/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_3f_createValue__line59_101/run.log
cli_30f_createValue__line60_102,Cli_30,createValue,src/main/java/org/apache/commons/cli/TypeHandler.java,60,102,ok,0,0,0,0,0,0.444,1.329,2.369,4.892,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_30f_createValue__line60_102,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_30f_createValue__line60_102/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_30f_createValue__line60_102/run.log
cli_30f_processProperties__line252_305,Cli_30,processProperties,src/main/java/org/apache/commons/cli/Parser.java,252,305,ok,0,0,0,0,0,0.448,1.339,2.323,4.804,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_30f_processProperties__line252_305,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_30f_processProperties__line252_305/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_30f_processProperties__line252_305/run.log
cli_7f_process__line156_235,Cli_7,process,src/java/org/apache/commons/cli2/option/GroupImpl.java,156,235,ok,0,0,0,0,0,0.453,1.312,2.511,4.957,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_process__line156_235,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_process__line156_235/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_7f_process__line156_235/run.log
cli_1f_parse__line129_220,Cli_1,parse,src/java/org/apache/commons/cli/Parser.java,129,220,ok,0,0,0,0,0,0.447,2.337,1.776,5.266,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_1f_parse__line129_220,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_1f_parse__line129_220/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/cli_1f_parse__line129_220/run.log
closure_47f_tokenToName__line1461_1548,Closure_47,tokenToName,src/com/google/javascript/rhino/Node.java,1461,1548,ok,0,0,0,0,0,0.453,3.483,9.549,14.191,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_47f_tokenToName__line1461_1548,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_47f_tokenToName__line1461_1548/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_47f_tokenToName__line1461_1548/run.log
closure_44f_hasSideEffects__line950_1043,Closure_44,hasSideEffects,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Node.java,950,1043,ok,0,0,0,0,0,0.442,3.52,9.732,14.458,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_hasSideEffects__line950_1043,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_hasSideEffects__line950_1043/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_hasSideEffects__line950_1043/run.log
closure_107f_visitAny__line32_113,Closure_107,visitAny,src/com/google/javascript/jscomp/parsing/parser/ParseTreeVisitor.java,32,113,ok,0,0,0,0,0,0.495,3.578,9.83,14.548,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_107f_visitAny__line32_113,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_107f_visitAny__line32_113/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_107f_visitAny__line32_113/run.log
closure_107f_transformAny__line33_114,Closure_107,transformAny,src/com/google/javascript/jscomp/parsing/parser/codegeneration/ParseTreeTransformer.java,33,114,ok,0,0,0,0,0,0.461,3.503,10.555,15.205,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_107f_transformAny__line33_114,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_107f_transformAny__line33_114/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_107f_transformAny__line33_114/run.log
closure_44f_findPrototypeId__line459_537,Closure_44,findPrototypeId,lib/rhino/src/mozilla/js/rhino/xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java,459,537,ok,0,0,0,0,0,0.453,3.748,9.13,14.035,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_findPrototypeId__line459_537,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_findPrototypeId__line459_537/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_findPrototypeId__line459_537/run.log
closure_106f_precedence__line605_680,Closure_106,precedence,src/com/google/javascript/jscomp/NodeUtil.java,605,680,ok,0,0,0,33,33,0.449,3.389,17.546,22.099,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_106f_precedence__line605_680,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_106f_precedence__line605_680/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_106f_precedence__line605_680/run.log
closure_44f_bytecodeName__line179_262,Closure_44,bytecodeName,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/Icode.java,179,262,ok,0,0,0,0,0,0.443,3.653,9.578,14.389,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_bytecodeName__line179_262,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_bytecodeName__line179_262/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_bytecodeName__line179_262/run.log
closure_44f_visit__line381_459,Closure_44,visit,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/ast/AstNode.java,381,459,ok,0,0,0,0,0,0.447,3.695,9.259,14.112,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_visit__line381_459,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_visit__line381_459/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_visit__line381_459/run.log
closure_125f_precedenceWithDefault__line1179_1254,Closure_125,precedenceWithDefault,src/com/google/javascript/jscomp/NodeUtil.java,1179,1254,ok,0,0,0,0,0,0.446,3.59,9.32,14.064,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_125f_precedenceWithDefault__line1179_1254,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_125f_precedenceWithDefault__line1179_1254/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_125f_precedenceWithDefault__line1179_1254/run.log
closure_46f_mayBeExpression__line487_559,Closure_46,mayBeExpression,src/com/google/javascript/rhino/IR.java,487,559,ok,0,0,0,0,0,0.451,3.641,9.235,14.028,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_46f_mayBeExpression__line487_559,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_46f_mayBeExpression__line487_559/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_46f_mayBeExpression__line487_559/run.log
closure_1f_biggestPowerTen__line180_277,Closure_1,biggestPowerTen,lib/rhino/src/org/mozilla/javascript/v8dtoa/FastDtoa.java,180,277,ok,0,0,0,0,0,0.443,4.092,9.381,14.652,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_1f_biggestPowerTen__line180_277,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_1f_biggestPowerTen__line180_277/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_1f_biggestPowerTen__line180_277/run.log
closure_44f_findInstanceIdInfo__line139_191,Closure_44,findInstanceIdInfo,lib/rhino/src/mozilla/js/rhino/src/org/mozilla/javascript/regexp/NativeRegExpCtor.java,139,191,ok,0,0,0,0,0,0.445,3.832,9.254,14.246,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_findInstanceIdInfo__line139_191,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_findInstanceIdInfo__line139_191/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/closure_44f_findInstanceIdInfo__line139_191/run.log
codec_9f_colognePhonetic__line293_383,Codec_9,colognePhonetic,src/java/org/apache/commons/codec/language/ColognePhonetic.java,293,383,ok,0,0,0,0,0,0.462,0.399,2.824,4.359,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_9f_colognePhonetic__line293_383,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_9f_colognePhonetic__line293_383/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_9f_colognePhonetic__line293_383/run.log
codec_1f_handleG__line418_469,Codec_1,handleG,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,418,469,ok,0,0,0,0,0,0.458,0.382,2.413,3.951,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleG__line418_469,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleG__line418_469/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleG__line418_469/run.log
codec_13f_handleG__line408_461,Codec_13,handleG,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,408,461,ok,0,0,0,0,0,0.453,0.502,3.526,5.155,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_handleG__line408_461,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_handleG__line408_461/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_handleG__line408_461/run.log
codec_11f_pattern__line405_496,Codec_11,pattern,src/main/java/org/apache/commons/codec/language/bm/Rule.java,405,496,ok,0,0,0,0,0,0.462,0.477,3.419,5.03,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_11f_pattern__line405_496,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_11f_pattern__line405_496/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_11f_pattern__line405_496/run.log
codec_1f_handleC__line281_330,Codec_1,handleC,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,281,330,ok,0,0,0,0,0,0.462,0.361,2.564,4.075,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleC__line281_330,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleC__line281_330/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleC__line281_330/run.log
codec_1f_handleS__line612_660,Codec_1,handleS,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,612,660,ok,0,0,0,0,0,0.453,0.397,2.427,3.981,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleS__line612_660,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleS__line612_660/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleS__line612_660/run.log
codec_13f_handleS__line597_642,Codec_13,handleS,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,597,642,ok,0,0,0,0,0,0.459,0.483,3.626,5.256,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_handleS__line597_642,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_handleS__line597_642/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_handleS__line597_642/run.log
codec_9f_read__line76_117,Codec_9,read,src/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java,76,117,ok,0,0,0,29,29,0.48,0.391,2.754,4.346,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_9f_read__line76_117,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_9f_read__line76_117/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_9f_read__line76_117/run.log
codec_13f_encode__line385_469,Codec_13,encode,src/main/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,385,469,ok,0,0,0,0,0,0.459,0.499,3.759,5.384,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_encode__line385_469,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_encode__line385_469/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_13f_encode__line385_469/run.log
codec_1f_handleJ__line526_556,Codec_1,handleJ,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,526,556,ok,0,0,0,0,0,0.449,0.382,2.566,4.101,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleJ__line526_556,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleJ__line526_556/summary.json,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target_rerun_v2/targets/codec_1f_handleJ__line526_556/run.log
