target_id,model_name,mutant_id,mutant_hash,n_tests_killed,is_dominator,is_indistinguishable
chart_4f_deriveRotationAnchorOffsets__line686_768,Major,major_1,8dd4d3e3813164eab816cfdbc192bb619ca0dbe440e731038d29c23a6e77915c,65,True,False
chart_4f_deriveRotationAnchorOffsets__line686_768,Major,major_10,24c379e0f0bedcf4a7906016cedcc85a85d65045e14f7b5501acc014628de191,0,False,True
chart_4f_deriveRotationAnchorOffsets__line686_768,Major,major_11,aeb5b42b64222a7c79849677a1271df905e511340fd577013d39f96c2253657d,0,False,True
chart_4f_deriveRotationAnchorOffsets__line686_768,Major,major_12,512a205367defe1ac4d7d2f9ea66bdaee9e2d9f107b71d0c37f4e6f144db0046,0,False,True
chart_4f_deriveRotationAnchorOffsets__line686_768,Major,major_13,a20b939026f677df3659555a6d93aafefeb4e128b341b8d6795d906b5f33f03b,0,False,True
chart_4f_deriveRotationAnchorOffsets__line686_768,Major,major_14,dd2543219178c80203bfb33f33d11771a244a7d852db60302980704a23415950,0,False,True
chart_4f_deriveRotationAnchorOffsets__line686_768,Major,major_15,4415e56986d690dd16950a992aeca220e78a87d38ddc8c4930f4806a4ae16bbb,0,False,True
chart_4f_deriveRotationAnchorOffsets__line686_768,Major,major_16,4d27ac4037f2cbeaa84817c59e5730aad6470e13b41a08d2b1ce980443a57268,0,False,True
chart_4f_deriveTextBoundsAnchorOffsets__line599_673,Major,major_1,24de90b466e32cba80a01ee925b404dfe29fbd178d77885d2e56b9a5e30e6d21,0,True,True
chart_4f_deriveTextBoundsAnchorOffsets__line599_673,Major,major_10,24de90b466e32cba80a01ee925b404dfe29fbd178d77885d2e56b9a5e30e6d21,0,True,True
chart_4f_deriveTextBoundsAnchorOffsets__line599_673,Major,major_11,24de90b466e32cba80a01ee925b404dfe29fbd178d77885d2e56b9a5e30e6d21,0,True,True
chart_4f_deriveTextBoundsAnchorOffsets__line599_673,Major,major_12,24de90b466e32cba80a01ee925b404dfe29fbd178d77885d2e56b9a5e30e6d21,0,True,True
chart_4f_deriveTextBoundsAnchorOffsets__line599_673,Major,major_13,24de90b466e32cba80a01ee925b404dfe29fbd178d77885d2e56b9a5e30e6d21,0,True,True
chart_4f_deriveTextBoundsAnchorOffsets__line599_673,Major,major_14,24de90b466e32cba80a01ee925b404dfe29fbd178d77885d2e56b9a5e30e6d21,0,True,True
chart_4f_deriveTextBoundsAnchorOffsets__line599_673,Major,major_15,24de90b466e32cba80a01ee925b404dfe29fbd178d77885d2e56b9a5e30e6d21,0,True,True
chart_4f_deriveTextBoundsAnchorOffsets__line599_673,Major,major_16,24de90b466e32cba80a01ee925b404dfe29fbd178d77885d2e56b9a5e30e6d21,0,True,True
chart_6f_equals__line1488_1582,Major,major_1,4524035347b18c191b4fa7ea9b86679278e28dd853a9a0320b169faee413388f,0,False,False
chart_6f_equals__line1488_1582,Major,major_10,09cdaca4992c9ba9f2085f35487f8f4ddf9656060f68aaf21ddfc3e2da195f00,1,False,True
chart_6f_equals__line1488_1582,Major,major_11,dfe4ce9d16e146817b4a40cd350060272ab486e13084871158ed9ab3777c3bc8,1,False,True
chart_6f_equals__line1488_1582,Major,major_12,0bb71dede0c2fb4744454d9b3c201c6da0f910240ba9da79b733e6f67a27391e,1,False,True
chart_6f_equals__line1488_1582,Major,major_13,bc53fb9c79ea215e38520afbbe1bd9531c5dfff3297dd512b5d192bcb3453d28,3,True,False
chart_6f_equals__line1488_1582,Major,major_14,27a4b0b80416523a7dd18ca0322018cfd1c15ac6268a2fb1c8c18d317371f020,1,False,True
chart_6f_equals__line1488_1582,Major,major_15,60585e824be7678bb64db11ba4317754b6e627ba91b03fabfa4adda51431a6b6,1,False,True
chart_6f_equals__line1488_1582,Major,major_16,c81265d238e0d7fa99c9cf714baec06734c7cbf6b52e9cecb5e430ab192b01a2,1,False,True
cli_14f_appendUsage__line298_390,Major,major_1,8d7f8bbf358fe62fe116f52e0c6594457851bfa258599e8778bb4a52ec261ebb,0,False,False
cli_14f_appendUsage__line298_390,Major,major_10,fecfaf42c4ebde46a715abda2ad5231eed94b6f585839646938a1e57da51c226,12,True,False
cli_14f_appendUsage__line298_390,Major,major_11,f55de446718a58b227b4cd92cb93b777c0e85722a5419aaf22c286965baef12b,21,True,False
cli_14f_appendUsage__line298_390,Major,major_12,9ddc8af3ec3d166cc38e0c48a384fdac63e799394c7fc2cfd3f2ac125e88c978,17,True,False
cli_14f_appendUsage__line298_390,Major,major_13,0c440fa9d51f1a3fe4696c99964abcd856b711ba6409279c31faea58a676fdfb,13,False,False
cli_14f_appendUsage__line298_390,Major,major_14,198e9ba9cf7d9dc0660216c48950965875e51d139997600322957199668afba6,5,False,True
cli_14f_appendUsage__line298_390,Major,major_15,e7417c4b5a33b0b8caec9512f5a0051175f4fef987f244f42650914bcae4f90e,20,True,False
cli_14f_appendUsage__line298_390,Major,major_16,abeaf969f06e2e337718a4a6bf0ad7d0f636ed332004eaf866831a3ccdee176e,5,False,True
cli_1f_findWrapPos__line789_833,Major,major_1,882d684fc6b05ef895d2342637f30163009c7d03b2797004182e3b70c480a601,0,True,True
cli_1f_findWrapPos__line789_833,Major,major_10,7e9a9a7d1b4d0a16610b9b1cd5bce3706ea2602777172168a019112eca1332fa,0,True,True
cli_1f_findWrapPos__line789_833,Major,major_11,231d4b8b06ed6a79d85771957c2762947f4e25de80d0bb5cd2eb1cb8ff383f0e,0,True,True
cli_1f_findWrapPos__line789_833,Major,major_12,5f21e432b0ee98e80f1f870f73d44259111a118abda934172be4546226454c34,0,True,True
cli_1f_findWrapPos__line789_833,Major,major_13,aaccbbf091c95f744b643f9742a137777a80a5dbac886c1999619a676540cf5e,0,True,True
cli_1f_findWrapPos__line789_833,Major,major_2,b43c08c8a29c25f6eebc8b7d487e732cb23a9484e18a2f868c51f1b3f042cb8a,0,True,True
cli_1f_findWrapPos__line789_833,Major,major_3,264014557413b562f18d41c7cba40149517d53026d547402f39df8b9b9779929,0,True,True
cli_1f_findWrapPos__line789_833,Major,major_4,ce53a98542c36663be201a2113beae54c8b7b5d1c75f39641117e77f4c3c7a41,0,True,True
cli_1f_parse__line129_220,Major,major_1,49658a58e698f95e7a43e4ec0c71ddb9084360604bbad439113c088755b8dcce,0,False,False
cli_1f_parse__line129_220,Major,major_10,63e6a38347690265d24fdd7174b7c6bbb29784185de0b00dc0a3149054430d0f,72,True,True
cli_1f_parse__line129_220,Major,major_11,2fb08c5026c4bdd7135a844ef790bcd1b4a6413f46afa6bc7548a7092c2ffe9f,72,True,True
cli_1f_parse__line129_220,Major,major_12,9d41efd38895a8b82321bbb805a3647360c1ddd4f9215892b8d026adc7bd071d,71,False,False
cli_1f_parse__line129_220,Major,major_13,66f33b136f1f695c0282c0626e2e9375c1f5329cde51c98a9872dd9894df2baa,5,False,True
cli_1f_parse__line129_220,Major,major_14,f5aaf9fad225585266676af6f24241b49ee9cde38f2274677f5d4fc23d3c39c5,5,False,True
cli_1f_parse__line129_220,Major,major_15,0995544bffbff81497e7747f09719af66b0ca1e4823235a89b33459396d6b85e,67,True,False
cli_1f_parse__line129_220,Major,major_16,3dd41c8dab48955c1553815c1553a0252e28ba2395b9c84ca1fa5e19a606efe4,2,False,False
cli_30f_createValue__line60_102,Major,major_1,18168417294531bcb5d8ee223b224a07fde86534e47412a3c518a8df0b80cb81,0,False,False
cli_30f_createValue__line60_102,Major,major_10,2adfa200c09e2d2acd11e2f486572f58f3aca6c0e40dce94c509d4045bb60456,2,True,False
cli_30f_createValue__line60_102,Major,major_2,136f8742284884960ba153081b6ae7113580acbe868418ef71c31ff6f3e48a6e,1,False,True
cli_30f_createValue__line60_102,Major,major_3,9d6fb41d50450fa8390ea1e72c3b273ce4fa1aa6370bac8fd1c7c06e6326ec53,2,True,False
cli_30f_createValue__line60_102,Major,major_4,f932ccec656c083db31d8407dcb85e03b3d41919abad62cbd5f2f8df31736724,2,True,False
cli_30f_createValue__line60_102,Major,major_5,fa2968ee0d47a6bb3f1f85a41c9e6f8e6db63efb1cb7358179098a172f0f1ab4,1,False,True
cli_30f_createValue__line60_102,Major,major_6,e67718153150c0bf52f638b3a627bd38c1ab13ed73bdb698830e2d574788086f,2,True,False
cli_30f_createValue__line60_102,Major,major_7,b9e96baa4360ec616538d327f5db5f235cd2d31ccf6a47f0c7328233d864746d,1,False,True
cli_30f_processProperties__line252_305,Major,major_1,83b66379fb58354b2fe0c30f6aa63861d9482b97a3e62a8fd76384ba9175353d,2,True,True
cli_30f_processProperties__line252_305,Major,major_10,71c80e22d8d03c5817f709c7ac0f1bc37c860e0c0a08cd101667ddd19f0ce1d0,0,False,True
cli_30f_processProperties__line252_305,Major,major_11,2598bf437939977182a09b0a000f0fa0046fa61d27dd1017add1d99a8cff39d4,0,False,True
cli_30f_processProperties__line252_305,Major,major_12,62f9d7d8461155d8df49c56bd4f3a8dcc19065a03d1f7f646bccfb27c9053af5,0,False,True
cli_30f_processProperties__line252_305,Major,major_13,aa989daa58b43cdedd345685ca5792260aff27a93dffac1520e1ba33e9b4537b,0,False,True
cli_30f_processProperties__line252_305,Major,major_14,9f4d24368747e03525523021d3d23efc9b327b14fdde0a2057f265999f763967,0,False,True
cli_30f_processProperties__line252_305,Major,major_2,1577e36b06afa337371ba0b937aa11c900e794481c314e2c678d155f2ff2cdea,2,True,True
cli_30f_processProperties__line252_305,Major,major_3,84eada5df4fdfd33a1f95664eaf2a7f1823ab0b0f0396d10cc1d2cb0e946b3fc,2,True,True
cli_3f_createValue__line59_101,Major,major_1,2d7f14fc0f850f2100c2c954fa32bbe5a818b769f2b25afa0bf653c58870e3cc,0,False,True
cli_3f_createValue__line59_101,Major,major_10,86da153901a161e81a19e6063a472997b3ca7296ed414480b2253b0d280a5076,1,True,True
cli_3f_createValue__line59_101,Major,major_2,78166fc10d61226e31764c09ebf42aa558efc7a67791e772dde0e550911fb70e,1,True,True
cli_3f_createValue__line59_101,Major,major_3,5090753f941aa01416555f6577f832c83c585106316268356c3c9c399c7cf14d,1,True,True
cli_3f_createValue__line59_101,Major,major_4,94323faf9c76267431da0efeb10868a10aa143b1eeb7168a68ea8e7f99835c2a,1,True,True
cli_3f_createValue__line59_101,Major,major_5,a5850d5e9d7aa6449f589459d27610a03f548a0430d02fed4b8035af0ed68c8f,0,False,True
cli_3f_createValue__line59_101,Major,major_6,bddbf4977702d3441a1562c4391c2d637f8a0d86193616bdd7ed3e81077defec,1,True,True
cli_3f_createValue__line59_101,Major,major_7,286390a76c939c532f592926ed5cfba1fa34847003a1a5b325b476bf7ca8d085,1,True,True
cli_40f_flatten__line94_174,Major,major_1,7191a2098d1f236384b972b685e6e765d344acd224120979a210bde955c1c00a,64,True,False
cli_40f_flatten__line94_174,Major,major_10,345cc5c98acebf2ccd9e676bdc9625486f5dd071073f62210238f7c3f9b38253,36,False,True
cli_40f_flatten__line94_174,Major,major_11,bbf0c0516a8c413b64eb33f494db6517499125fbe171d2fafec330015cc26088,36,False,True
cli_40f_flatten__line94_174,Major,major_12,18f5c067bb8960844e3d5329dcf39f2c30e66b36350a76de705919d075c66894,0,False,True
cli_40f_flatten__line94_174,Major,major_13,e32ea8c2d05bdae21f6f003a4d89cf7514b16e7c15db5d8971517d6e5cc596cb,1,False,True
cli_40f_flatten__line94_174,Major,major_14,35f62b8d91c92b046f01227b4730e869efa9e1368a460b6e595b8cae9542abc5,37,True,False
cli_40f_flatten__line94_174,Major,major_15,13c13161dfb98045bf9b6cf5dd1734a4a1bd3a6403480d3a344d7ece69758ec0,0,False,True
cli_40f_flatten__line94_174,Major,major_16,eb035245a28cb7ceb06c98fb808c58716ea4347efa593922bcaea3d134e776f8,1,False,True
cli_40f_parse__line144_244,Major,major_1,5b53f07ac8cd05c244fa97358faac7af5206c1b09228a421541811e1f4e41715,0,False,True
cli_40f_parse__line144_244,Major,major_10,de15941a9e5695132d01bb7818e82108ad186da4d1f4b76cacc37dcad4cd6ecc,77,True,False
cli_40f_parse__line144_244,Major,major_11,e179e48d8951ce4147e341ae3620bf483eb0063f8baadc81942360b3f8b83f5b,0,False,True
cli_40f_parse__line144_244,Major,major_12,c7885526ec04144111935ebfc7e809b9d55cb74901cd81a990a12d54936fa9bc,0,False,True
cli_40f_parse__line144_244,Major,major_13,416689ace1eb6a1c1508555793f771f2b675c23a5b7adc6d928e6c0dd218ded1,74,False,False
cli_40f_parse__line144_244,Major,major_14,d2d6ff03e05fb5827b74e5ea99e5e3310acfce1469ef5ecf8b5d1d8c1f99a354,0,False,True
cli_40f_parse__line144_244,Major,major_15,39f005332fb9280e0e94e1409b9dbd3b6ac1a2ff2a2e57621be67a6a72dc6b05,0,False,True
cli_40f_parse__line144_244,Major,major_16,09d63513651a28fcf057df2d97a0fe692a9a1e72bce20072749507d01caaf78b,0,False,True
cli_7f_appendUsage__line258_320,Major,major_1,71426158c8b33b90b4447431d4342ae66e52ad1111afb37b1acb0b9327fca0d1,7,False,False
cli_7f_appendUsage__line258_320,Major,major_10,fcce36eb05338eef8df05b39c814db41e5ebc0c3fa75a9f5890578755e3b9fe7,20,True,False
cli_7f_appendUsage__line258_320,Major,major_11,8bcd571b4175719c96a25a359c4381e1e84eeb8d7f58b9c71e7dd6034b3d212e,9,False,False
cli_7f_appendUsage__line258_320,Major,major_12,788d9d625b693cb0e33ad21bb2c806644c6b637d5eb4812fac78eb705f3f8477,6,False,False
cli_7f_appendUsage__line258_320,Major,major_13,9e2b15e8e3ca5bc0d091e325653ee7526750b251cdccf6f8d1e56b3d874cdc3f,15,False,False
cli_7f_appendUsage__line258_320,Major,major_14,d351654590adef132045ed2ced16ec1f457e4c456d56cf6264154bb0bb411cb3,9,False,False
cli_7f_appendUsage__line258_320,Major,major_15,d2ad3e902b637a939e2a7547135564fb62d07f048f660b8b505152c436d6957a,9,False,False
cli_7f_appendUsage__line258_320,Major,major_16,69da705d5c381c3729d979af3f1889a11d499f0b8672f72e623e4e1912abd59f,14,False,False
cli_7f_process__line156_235,Major,major_1,c94670a3810182fecc6034253b3b4053759a7aa72ae77013c75ceca9cdf0b0a8,32,True,False
cli_7f_process__line156_235,Major,major_10,051f8ac13ee7b86cc36adb67abe8b0106015bd32743ed0d1c374f4f95a656f25,15,False,False
cli_7f_process__line156_235,Major,major_11,a39d498d5e30da6f463f160f68a918d4c82984e720dd28e59a606c9f41883fe4,1,False,True
cli_7f_process__line156_235,Major,major_12,b5d65ab2a8ebc6772fba4f00d11f03885d1614787b3dad0c8f383519dfe9098e,11,False,True
cli_7f_process__line156_235,Major,major_13,a8be5da47bc95c4c944e0ce9b94bef9e9b8aeb217f22c3a84bcad6627e4290a7,11,False,True
cli_7f_process__line156_235,Major,major_14,5f2c05a82937cb4bb0883fedd6bfc50717418f158f47f7475308ffd4b68263fe,1,False,True
cli_7f_process__line156_235,Major,major_15,a3b5a556d95b35f6221de886f416b1673f3305155388c67f69e369e4685e76ff,0,False,False
cli_7f_process__line156_235,Major,major_16,7c0e95b5ca10e912baf6d0a908dba727e4a68a8131ff078497ef3dec4ea03dac,6,False,False
cli_7f_wrap__line340_438,Major,major_1,22788f37ddbf51fc2bb046700100afb99f2fb4089371a77b62321ad3fab41b1c,0,False,True
cli_7f_wrap__line340_438,Major,major_10,ccdf769fd015d79b2ccce9eb512ac383ec50246c6f3d16093210b1028f45f54e,0,False,True
cli_7f_wrap__line340_438,Major,major_11,942ccce5f78091e00c78cb9791b1bb0c06cb883e08a90a64d0dd5234c4a14dd3,12,False,False
cli_7f_wrap__line340_438,Major,major_12,9713250661a456ddfc29ef86033c2450ae7d2a0882816837686da3571747fb0e,15,True,True
cli_7f_wrap__line340_438,Major,major_13,599de4fb88b5514f5f6c5344b86f6eaa75f796593fffd04add8d8272128a86f3,15,True,True
cli_7f_wrap__line340_438,Major,major_14,72f00cbe57740b480ef57e10235ee41838065aea905c056788a9ad80a6626855,2,False,True
cli_7f_wrap__line340_438,Major,major_15,9974dac30c3cc3c4cb63642477521641ce2ee505add1da6d279aa449ddb22fd6,2,False,True
cli_7f_wrap__line340_438,Major,major_16,711c0a48e4809250e908ef819b90a5b81ed2acf585a06aa4787e5448589c9c29,20,True,False
closure_106f_precedence__line605_680,Major,major_1,1f1db0857cef7a19d508052e04eb87072cedc4d6b3f4da663ef7837063efdb43,2,True,False
closure_106f_precedence__line605_680,Major,major_10,13ce47b6c71e7a90e7a5642a3718bdfacc98f283d0123e3e07fecb365c4b3f5a,8,True,False
closure_106f_precedence__line605_680,Major,major_11,8fc92f799b493d7d30fddf963177e8a4dee0641e376ef3023a64856a58c8da0a,0,False,True
closure_106f_precedence__line605_680,Major,major_12,12e4a4a17de365a3e29c77ad3d3a262a34523ec1354e405a91b4860525bff8fe,0,False,True
closure_106f_precedence__line605_680,Major,major_13,a513fb384659d1a3f09f0c8d8da9016af1e7105595bf6c424daa7a5f683f2034,0,False,True
closure_106f_precedence__line605_680,Major,major_14,1ce94a7c7fba2e1f0d2eeb129e6328642461a673732b37cf8117c6e2bf15e073,0,False,True
closure_106f_precedence__line605_680,Major,major_15,26e2fa565f468afaaab27fcddbd05f8cc3519449484e3afa5fe1c6afb2a6ba7e,0,False,True
closure_106f_precedence__line605_680,Major,major_16,b705ab787e6ba59928f5a1490afe94d18c1ee61dd47686f5f4c0bc6b5f475674,0,False,True
codec_11f_pattern__line405_496,Major,major_1,2609d77bf1e527d0a500fda79996e45fb63ad118ee2e3085b168bfc61d32f359,11,True,True
codec_11f_pattern__line405_496,Major,major_10,d28810d3c4f44241cb9aabb8780976e1b2c8ddc4eeffa588d7c94b497d101a60,11,True,True
codec_11f_pattern__line405_496,Major,major_11,0f12d9cf427a3c3a256badcbcb701b4b683ac55994dd12bb4bc385933ea7adce,3,False,False
codec_11f_pattern__line405_496,Major,major_12,2a62da5b7a06f774852a6fb40f9ed9f7018d6d92cee5729d234e6da6738c803a,11,True,True
codec_11f_pattern__line405_496,Major,major_13,f1e08257f48460da3fdf9e3f1d73e2bbf9208a021aade43bada26826b95a4a07,0,False,True
codec_11f_pattern__line405_496,Major,major_14,81a8d40b041005407fbe97a78c35fec27c8d9c7a4dbec19b04d13a6830d1c5a8,0,False,True
codec_11f_pattern__line405_496,Major,major_15,8cca159c416bbf1a2e5d5365f80bdd242ffee64e8ec7178ef5f7314b7017ce38,0,False,True
codec_11f_pattern__line405_496,Major,major_16,637dba6b0c8f8903bbc67f537617461e3c1e38c65857c3ed7c4bef378075419b,0,False,True
codec_13f_encode__line385_469,Major,major_1,5ce09ba8e2833b9d57a3444f34196918139ca27e3ba93ab6bd5d52f90a941310,0,False,False
codec_13f_encode__line385_469,Major,major_10,5cdc747caa25eeb9c2a78dc71605499eebdb36b139baa3083617610a7f24bfac,10,True,True
codec_13f_encode__line385_469,Major,major_11,8ea31e74e2dc316eb2adfe42750db1a98e5aca6a9cf764e7eed06fcc60356be9,1,False,True
codec_13f_encode__line385_469,Major,major_12,5869cdeb2cee8ea8548032a4fe67b48a7fc6b0d4c26f528d78c99bba57901bd1,10,True,True
codec_13f_encode__line385_469,Major,major_13,875099c9f1a1022a225d8cc77a2e1a7ff38c4669acae200eafeee3dc4f83e661,1,False,True
codec_13f_encode__line385_469,Major,major_14,9b60474b3e29cd896840b7e37ed768e65faf6c8e4a2e0063505b2707ae99d95d,1,False,True
codec_13f_encode__line385_469,Major,major_15,24a0c959cad454d8f2a987f28dad29447f83a6118bf5fd5afd0a7c412f48f29c,1,False,True
codec_13f_encode__line385_469,Major,major_16,35a2f08b7333e2d70cb5fb066cf68540c5de76a2b3cf8aa3886154dba6976bbe,1,False,True
codec_13f_handleG__line408_461,Major,major_1,8531a2e056bc2bb0095201dddea028dda68440a17f70ac75486c89eda14cbb1b,3,False,False
codec_13f_handleG__line408_461,Major,major_10,8e07274af07867cbd3d3d13d79cc05cd0164df72509225d7ec2847318dbf2455,0,False,False
codec_13f_handleG__line408_461,Major,major_100,f84bbdeec8dfbf31470be856d9936716033a6e67626f995bc2802344798a1b8a,1,False,True
codec_13f_handleG__line408_461,Major,major_101,a2c298f5e0303b8640d19294f88d66d5035bfbe325242525ad5063c50ca62889,1,False,True
codec_13f_handleG__line408_461,Major,major_102,d9d3126a9ec531c9863294889ec67632387fb6760bcfa2595396e2ac429a774b,1,False,True
codec_13f_handleG__line408_461,Major,major_103,99e926a7b7f5a5e15698ad5e67002dc836417fe18e5f4ef35778a34f2e7f18ac,4,True,False
codec_13f_handleG__line408_461,Major,major_104,ebb7592fdb86d94668b3f6800d4328791dc867c317b1d6509715e1dff31748e8,1,False,True
codec_13f_handleG__line408_461,Major,major_105,7cdef892f0939407d9c5a8aa78d99d94d54cb1ff9b1649c65d6d124aba180c3f,1,False,True
codec_13f_handleJ__line514_545,Major,major_1,fa5ca27f39fef10d795d2607e593962e870b1eaf0095d52c25984ec65ff8b89d,2,True,False
codec_13f_handleJ__line514_545,Major,major_10,85a8e08c0254aa0167cc6d4b6dc0bff138f0fc05f2ba67cffdacd2ef7e525629,0,False,True
codec_13f_handleJ__line514_545,Major,major_11,3a86c8c5f9feda9aec1424427f1da1207a43cba8b9b7fe0c60a7f1eafe580c60,0,False,True
codec_13f_handleJ__line514_545,Major,major_12,8cc413cb06866276a49fdf0fc018c509ce9b6f2a5c6a69293e79e8200cdcbea7,0,False,True
codec_13f_handleJ__line514_545,Major,major_13,5a59e17358483c6e8d80ba14d76cd45026c24fab6d4619013048b0a62889b9ad,1,False,True
codec_13f_handleJ__line514_545,Major,major_14,34a8e57eb0ee6e6f588828707bb2d3688419e0a8dd553e7f51021f4860496e04,1,False,True
codec_13f_handleJ__line514_545,Major,major_15,568bedd86dfef9651ac00ee1be6fbdc37ec6a7168021b76d67e8e9192ce91926,2,True,True
codec_13f_handleJ__line514_545,Major,major_16,9a47d4242901a2d6d2d7af3416019957b9afb9b3dd1313fcc8113819208b8738,2,True,True
codec_13f_handleS__line597_642,Major,major_1,0628d6491554a449844c4fe887514726edf460cb64786bb0e32a95d42c1a69bd,2,False,True
codec_13f_handleS__line597_642,Major,major_10,d3aa478a380d41000123af76e017b8e63cf39c5f04c920b29d055cfc7e3d8e4b,1,False,True
codec_13f_handleS__line597_642,Major,major_11,4aafee006d17f704eb37e7b615f878ad31945f0f3d4d4163c94f446160a61285,1,False,True
codec_13f_handleS__line597_642,Major,major_12,8f2273051a837fd86e5deac9626a49a81447de91292e4fac7d99baea1a944af2,8,True,True
codec_13f_handleS__line597_642,Major,major_13,743685f45ab1732f3d2930648cd6f4733f77d287a36627be90e5f1b5462b2c90,1,False,True
codec_13f_handleS__line597_642,Major,major_14,ec999434ded5ebf25126b9ff8ea6832f9f522e289c7142a0807972bbc715632b,2,False,True
codec_13f_handleS__line597_642,Major,major_15,e9e82c94be9ed4f168464bf9c0d0b491e977509e07e8197648f1ce84dc841cc9,8,True,True
codec_13f_handleS__line597_642,Major,major_16,c9ad66e581486fe89f083c40f1907f70f26a82bac3028009b13e5297ae34f41e,2,False,True
codec_17f_transcodeRemaining__line118_167,Major,major_1,fd3ab26b9da5d1d48177820c11e17a055eeb557cd94cc48e1e855707eb53af09,2,False,False
codec_17f_transcodeRemaining__line118_167,Major,major_10,06b6c57eed4a950964b595c3dba5d240cad77e024ae8940acd1f4514d26a5b12,1,False,True
codec_17f_transcodeRemaining__line118_167,Major,major_11,588004da42bbd4ec496d5ef6949e292230be7701d3a66e62d0ef3c3f3f86a235,1,False,True
codec_17f_transcodeRemaining__line118_167,Major,major_12,bb74dffa903d84f2a3f760ebc079d9a2562a1b53d7c49a3f6913c538a5996841,3,False,False
codec_17f_transcodeRemaining__line118_167,Major,major_13,35339f2d2d64344d59142c4c98c7b6d114a95c6f238cd993a21c77d89da5c775,2,False,False
codec_17f_transcodeRemaining__line118_167,Major,major_14,2807631fe2dd833f9f9444e39fb1b2faab4456e4dc010a024ce08b4794805be4,18,True,False
codec_17f_transcodeRemaining__line118_167,Major,major_2,467717285657b7d856c2b02c4f4c8448e2607d6a273f7f2b2446d6a9b9e8767f,13,False,False
codec_17f_transcodeRemaining__line118_167,Major,major_3,84bd958db062f32b4aa0ac15642e75a9900dc48bd1b3c91053fd33be2691ae51,17,True,False
