dataset,subject_id,target_id,run_name,function_name,mutant_id,mutant_hash,build_status,test_status,killed,executable,log_path,operator,mutation_descriptor,owner,method,source_line,instruction_index,original_expression,replacement_expression,raw_mutant
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_11,19a9c07873d5f858c28b4d8795c48e393d755eda9fa863193af3ade01cd7da2e,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,POS:NEG,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",394,16821,1,-1,"11:LVR:POS:NEG:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):394:16821:1 |==> -1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_12,f2279806e22e9b9b3ded5a38d3b4d688218fdad83721d8fffa9ac2f608883251,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,0:POS,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",395,16893,0,1,"12:LVR:0:POS:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):395:16893:0 |==> 1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_13,7f7573e9773886afad1c382f3eec2d7177a6d0cc203c648727382626390350a0,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,0:NEG,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",395,16893,0,-1,"13:LVR:0:NEG:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):395:16893:0 |==> -1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_14,5104d6dc8036be51a71fe93336de6a6cb866c09c494077f248fb8903208312b3,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,0:POS,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",410,17628,0,1,"14:LVR:0:POS:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):410:17628:0 |==> 1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_15,7f8e423f87a55fcf079ee67a247173af4c5751a003fa5d3995bd654f69c107d5,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,0:NEG,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",410,17628,0,-1,"15:LVR:0:NEG:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):410:17628:0 |==> -1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_16,a0985678295ee2d2e0891f34d1ad4899f5823067365deda7f0db976c8c2d434a,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,0:POS,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",411,17661,0,1,"16:LVR:0:POS:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):411:17661:0 |==> 1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_17,3764610d1156a975d7c16015613d68faa8f484abd286353563326f976d8cae42,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,0:NEG,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",411,17661,0,-1,"17:LVR:0:NEG:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):411:17661:0 |==> -1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_18,ecc5bda7cfededdf8ba480b0f267e2b85468f60758a588ec72fe50c3593eb8db,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,EVR,<NEW_ARRAY(com.fasterxml.jackson.databind.deser.CreatorProperty[])>:<DEFAULT>,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",412,17707,new CreatorProperty[argCount],null,"18:EVR:<NEW_ARRAY(com.fasterxml.jackson.databind.deser.CreatorProperty[])>:<DEFAULT>:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):412:17707:new CreatorProperty[argCount] |==> null"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_19,8366fd6178094b7bade931d1959c76f587702c011644af2d682ce9c9c231d727,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,0:POS,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",413,17763,0,1,"19:LVR:0:POS:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):413:17763:0 |==> 1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_20,1ad90f86fd97b92dad39aeb7e110129aa39e0d1fba89df84d3c3b5c20e7c8950,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,LVR,0:NEG,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",413,17763,0,-1,"20:LVR:0:NEG:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):413:17763:0 |==> -1"
defects4j,JacksonDatabind_1,jacksondatabind_1f__addDeserializerConstructors__line357_448,major_full_catalog_try2,_addDeserializerConstructors,major_21,22b48008c99f63309d7a445d064cff343de05c636ef79920548a38ef6b3f28e7,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_full_catalog_try2/targets/jacksondatabind_1f__addDeserializerConstructors__line357_448/run.log,EVR,<METHOD_INVOCATION(com.fasterxml.jackson.databind.introspect.AnnotatedParameter)>:<DEFAULT>,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector)",414,17847,ctor.getParameter(i),null,"21:EVR:<METHOD_INVOCATION(com.fasterxml.jackson.databind.introspect.AnnotatedParameter)>:<DEFAULT>:com.fasterxml.jackson.databind.deser.BasicDeserializerFactory@_addDeserializerConstructors(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.VisibilityChecker<?>,com.fasterxml.jackson.databind.AnnotationIntrospector,com.fasterxml.jackson.databind.deser.impl.CreatorCollector):414:17847:ctor.getParameter(i) |==> null"
